Geneid,featureCounts on data 323: Counts_HISAT2 on data 31 and data 30: aligned reads (BAM),featureCounts on data 327: Counts_HISAT2 on data 35 and data 34: aligned reads (BAM),featureCounts on data 329: Counts_HISAT2 on data 37 and data 36: aligned reads (BAM),featureCounts on data 337: Counts_HISAT2 on data 45 and data 44: aligned reads (BAM),featureCounts on data 341: Counts_HISAT2 on data 49 and data 48: aligned reads (BAM),featureCounts on data 345: Counts_HISAT2 on data 53 and data 52: aligned reads (BAM),featureCounts on data 351: Counts_HISAT2 on data 59 and data 58: aligned reads (BAM),featureCounts on data 353: Counts_HISAT2 on data 61 and data 60: aligned reads (BAM),featureCounts on data 365: Counts_HISAT2 on data 73 and data 72: aligned reads (BAM)
90784,473,348,322,261,494,324,303,254,343
9079,3685,8611,5031,6022,10554,5726,5584,3955,8259
90799,1813,1873,1311,1475,3333,1701,1369,1099,1556
908,2510,5772,3494,4304,9288,4762,4868,2774,6995
9080,15,7,10,11,15,8,5,14,10
90806,2440,3517,1943,2215,5553,2680,2944,1590,3383
90809,434,686,601,393,885,448,516,308,700
9081,0,0,0,0,0,0,0,0,0
9082,0,0,0,0,0,0,0,0,0
90826,730,1354,683,811,1913,998,982,561,1288
90827,4,0,0,0,0,0,0,0,0
9083,0,0,0,0,0,0,0,0,0
90835,3,12,20,17,16,18,21,9,8
9084,0,0,0,0,0,0,0,0,0
90843,1435,3191,1728,2209,5188,2477,2429,1431,3479
9085,0,0,0,0,0,0,0,0,0
90850,435,245,312,267,404,241,171,110,179
90853,7,11,2,1,4,10,6,2,1
9086,411,878,391,635,1312,658,622,324,792
90861,302,166,181,308,528,411,285,185,247
90864,572,521,312,287,658,340,427,217,337
90865,1127,1155,195,516,2094,686,924,656,983
9087,10,362,240,311,701,320,317,226,435
90871,700,1504,910,846,2110,932,1171,625,1384
90874,1549,2643,1986,1525,2861,1674,1608,1356,1935
9088,4,14,22,12,14,8,5,4,1
909,0,0,0,0,0,2,0,0,0
9091,385,374,289,236,344,219,275,188,227
9092,1342,1259,1051,1143,1733,1094,834,489,963
9093,0,0,0,1,4,0,0,0,0
90933,1239,1165,760,1023,1779,882,913,438,1170
9094,389,632,468,546,835,450,499,307,593
9095,5,22,14,15,45,9,10,4,18
90952,131,126,81,153,353,128,102,70,115
90956,516,599,450,526,907,435,425,300,659
90957,1469,2118,1580,1592,3684,2080,1941,814,2509
9096,88,148,94,149,571,169,101,83,91
9097,2727,4177,2816,2744,5772,3997,3438,2485,4618
9098,129,190,131,106,530,152,320,137,139
90987,1,2,0,0,6,5,1,4,2
9099,655,625,867,475,1043,740,689,514,601
90990,3523,3282,2994,2261,3532,2044,2245,1311,1824
90993,208,98,122,124,167,66,52,56,61
91,1667,2048,1607,1407,2982,1781,1678,1167,2226
910,0,0,0,0,0,0,0,0,0
9100,1726,2614,1734,1899,3792,2093,1945,1272,2339
9101,3376,4900,3236,4259,8268,4464,4309,2555,5110
91010,1791,1940,1448,1888,3450,1822,1379,977,1288
91012,1168,1089,912,907,1683,934,903,651,852
9103,7,4,10,18,42,14,4,3,13
91039,532,388,352,412,543,351,261,229,240
9104,773,1113,541,678,1811,822,821,585,995
91050,2071,2924,2061,2213,4052,2284,1931,1466,2717
91056,1056,824,639,741,1061,623,573,574,565
91057,398,717,450,624,782,583,521,340,588
9107,1827,4437,2366,2680,6761,3187,3929,2118,5106
91074,35,21,43,31,39,29,40,18,31
9108,2188,3963,2609,2795,6751,3330,3793,2014,4721
911,0,2,0,2,0,0,0,0,0
9110,4061,5659,4264,4329,8752,4665,4700,3164,6868
91107,203,147,74,119,163,172,133,62,169
9111,56,80,46,61,96,79,64,21,48
9112,1364,956,1052,927,1371,966,760,434,641
91120,458,675,443,545,1102,437,577,347,374
9113,2964,3048,2428,2415,4818,2695,2654,1693,2692
91133,1418,2063,1303,1296,3154,1359,1348,821,1783
91137,3129,9499,4605,5248,13467,6302,7405,4557,9670
9114,1950,2450,1737,1571,3020,1765,1865,1033,2471
91147,886,1584,918,937,2130,1193,1234,904,1238
91149,208,267,159,120,447,193,246,184,358
91151,590,1001,464,692,1381,738,736,585,972
91156,211,68,128,116,83,56,40,12,40
9117,2363,3261,1841,2376,5224,2409,2832,1615,3710
91179,45,36,36,55,83,29,34,21,32
9118,4717,9137,6539,6454,12643,8720,8441,6863,10496
91181,177,145,77,89,181,118,65,81,82
9119,0,0,0,0,0,0,0,0,0
912,8,20,4,9,26,12,14,2,6
9120,323,404,234,349,929,291,333,260,381
9121,11,14,2,13,11,4,12,12,8
9122,400,394,218,258,684,276,317,298,328
91227,3,0,0,0,0,0,0,0,0
9123,38,77,19,53,115,37,37,25,54
9124,10,6,12,25,23,13,14,4,12
9125,996,1539,783,1010,2597,1126,1146,776,1388
91252,443,366,254,310,595,318,306,186,291
9126,3025,4284,2330,3495,7687,3873,3410,2097,4059
9127,322,311,268,153,415,205,217,148,290
91272,943,1580,963,1051,2291,1231,1225,813,1651
9128,815,1594,883,915,2300,1100,1121,710,1584
91283,429,502,405,514,774,530,401,297,604
91289,201,278,170,160,281,154,187,129,169
9129,2686,2839,1901,2481,4557,2539,2234,1290,2568
91298,829,2204,1000,1027,3155,1502,1620,1073,2155
913,0,2,0,0,2,0,0,0,0
9130,1322,1579,1124,1123,2075,1074,900,513,1065
91300,335,423,318,264,554,231,240,153,258
91304,871,947,630,573,1467,588,644,328,610
9131,693,863,663,729,1442,901,743,522,902
91316,1147,792,819,776,1397,806,733,517,480
91319,0,0,0,0,0,0,0,0,0
9132,537,422,361,370,493,312,304,302,245
9133,24,28,19,40,56,16,20,11,32
9134,326,324,169,326,1054,437,388,214,333
9135,11013,18660,12477,14209,27999,14809,13942,8379,20156
91351,731,490,301,572,1233,546,442,278,437
91353,20,0,8,2,1,4,7,6,3
91355,315,121,141,141,215,149,97,77,69
9136,100,157,125,102,264,138,156,67,182
91368,700,1307,998,972,2171,978,1057,698,1410
91369,6220,5275,3579,5631,10458,6841,5174,3058,5699
91373,328,133,187,155,404,163,246,157,183
9138,561,247,368,415,510,291,204,137,156
91380,0,0,0,0,0,0,0,0,0
9139,2314,2314,1944,2047,3645,1990,1840,1418,1870
91392,297,508,267,476,866,345,504,265,455
914,2,6,2,3,2,3,4,0,11
9140,1670,3642,1817,2395,4625,2645,2609,1793,3231
91404,5170,6994,4295,5646,12961,7640,6461,4760,8547
91408,1303,3066,1728,1954,4692,2144,2416,1533,2759
91409,47,72,102,91,131,59,54,44,47
9141,993,1611,969,1328,2551,1367,1451,904,2105
91419,20,31,26,16,34,24,15,8,27
9142,411,492,221,344,749,292,469,317,422
9143,1012,1470,1140,959,1727,861,1223,612,1284
91433,670,679,460,407,1096,509,554,378,566
9144,178,223,119,211,466,202,146,118,163
91442,6,9,18,17,32,6,13,10,17
91445,609,754,587,575,1502,628,686,510,981
9145,10869,10219,8708,7471,12814,7133,7622,5527,10193
91450,21,8,10,2,8,8,4,2,6
91452,3812,5326,2994,3860,9020,4584,4385,2430,5306
9146,2204,2118,1787,1546,3185,1648,1553,931,1700
91461,427,447,309,262,416,287,325,210,324
91464,0,0,2,0,2,0,0,2,5
9147,7149,10828,6344,8460,16820,8931,8808,5132,10651
9148,1810,1656,1476,1129,2057,1034,1218,723,1070
9149,573,365,476,353,454,356,270,211,206
915,2,4,0,4,0,2,2,0,4
9150,160,127,158,110,228,113,122,87,149
9152,24,30,20,18,31,16,35,16,27
91522,197,307,154,170,297,156,173,116,77
91523,51,152,79,93,160,82,68,61,59
91526,1620,3027,1328,2073,5179,2208,1950,1182,2354
9153,227,53,54,73,123,112,77,11,22
9154,6,4,1,2,2,5,1,2,1
91543,513,370,300,408,753,520,501,316,500
91544,436,382,336,281,724,272,270,141,243
9156,84,82,102,81,254,109,64,67,96
91574,573,550,490,484,1006,486,468,345,541
9158,731,1222,857,696,1601,959,870,489,1242
91582,730,1366,817,836,1769,801,757,442,1060
91584,6404,6619,5533,6102,7948,5589,3947,3784,5083
9159,954,939,829,732,1297,737,719,437,646
916,0,3,2,0,6,3,8,2,2
91603,478,952,562,563,1276,768,682,377,945
91607,241,398,172,270,863,476,362,258,271
91608,720,1191,1087,823,1617,679,688,503,736
91612,1814,3329,1584,2199,5532,2523,3143,1483,4074
91614,42,34,42,65,166,81,59,44,54
9162,5627,9196,6619,6149,13524,7412,8026,4826,9645
91624,381,704,291,422,1055,486,455,330,596
91646,34,55,19,90,82,38,23,14,21
91647,403,558,425,370,768,350,408,238,383
91653,347,359,201,197,384,250,211,120,240
9166,1081,1998,1036,1564,3209,1506,1558,980,2270
91661,279,438,181,285,633,312,378,176,362
91662,5,3,4,2,17,3,4,4,9
91663,922,683,705,521,771,557,432,427,516
91664,302,683,379,459,822,412,413,213,576
9167,2202,4088,2648,3414,6725,3662,3276,2375,4535
9168,13468,26510,19380,22006,28094,18550,20691,10868,34912
91683,1006,1111,604,757,1049,604,561,387,813
91687,84,164,94,108,266,119,109,79,145
91689,0,0,0,0,0,0,0,0,0
9169,5609,5855,3516,4669,10374,5709,4679,2991,5046
91694,1226,2479,1201,1438,3406,1915,1797,1209,2488
91695,412,395,311,347,345,341,268,120,144
917,0,0,1,4,5,0,7,5,4
9170,76,67,54,60,74,53,41,19,39
91703,18,92,63,49,273,44,57,40,31
9172,75,88,66,66,237,76,27,16,35
9173,13,30,1,20,2,17,5,24,28
91734,108,82,46,94,235,96,68,60,95
91746,6,198,193,9,18,2,148,2,7
91748,1599,1170,1015,1122,1991,1184,939,687,1084
91749,714,991,595,574,1038,629,510,503,663
9175,3084,4154,2759,3118,6380,3488,3124,2193,3894
91750,559,788,481,513,1468,599,609,407,699
91752,806,1199,909,862,1738,1065,781,571,962
91754,2413,2380,1616,1833,3928,2326,2009,1240,1784
91768,3257,3959,1610,2862,4925,2733,2280,1077,1982
9177,206,298,185,183,415,288,238,171,339
91775,2699,2600,2132,2705,5009,2923,2418,1721,2805
91782,1230,2019,1280,1435,2782,1349,1390,905,1945
9179,166,182,122,133,219,143,149,73,188
9180,313,321,160,259,484,245,217,139,198
91801,709,1185,855,876,1916,1001,1069,511,1198
91807,91,197,176,96,226,140,123,124,180
9181,4040,3623,3590,2742,5401,3243,3313,2131,3738
9182,14,42,11,26,54,36,33,10,16
91828,0,8,3,0,3,0,4,0,0
9183,954,1272,905,996,1961,1137,1171,664,1247
91833,1670,1861,1229,1338,2977,1611,1594,884,1993
9184,851,1864,936,1314,2678,1487,1571,872,1861
9185,7949,14162,8420,10128,19463,11662,11165,7747,15235
91851,2741,4909,1026,1848,9057,1935,2618,1734,2614
91860,253,316,215,215,420,323,273,180,240
91862,36,63,34,38,103,36,32,31,48
91869,984,991,690,765,1565,794,699,538,781
9187,565,494,403,447,906,470,484,349,447
91875,685,1019,702,789,1529,674,774,455,1157
9188,1523,3274,1792,2217,5604,2624,2360,1500,3135
9189,3,2,0,4,6,7,8,2,2
91893,136,192,91,117,324,116,191,110,193
91894,0,0,0,0,0,0,0,0,0
919,34,70,40,26,84,32,43,35,79
9191,375,542,340,377,736,424,331,269,381
91937,10,12,10,4,13,10,11,10,2
9194,2004,4661,2329,2883,7065,3698,4052,3134,5214
91942,380,816,513,644,1264,734,578,383,952
91947,1196,2111,1012,1804,3220,1560,1522,1025,1844
91948,15,34,18,4,71,28,12,24,28
91949,598,633,563,514,856,616,489,348,491
9196,334,269,294,261,595,389,281,228,243
91966,175,323,256,213,441,230,276,155,279
9197,738,1205,747,970,2370,1056,1136,713,1382
91975,134,240,113,193,500,205,217,94,140
91977,100,114,68,70,187,101,106,51,108
91978,39,79,21,34,77,29,37,20,42
92,1735,3273,1726,2206,4976,2419,2374,1618,3257
920,161,343,131,291,535,276,198,114,179
9200,58,159,92,127,297,131,106,63,116
92002,382,679,515,438,864,392,432,275,666
9201,16422,40000,23748,25421,52138,28229,29422,20021,38887
92014,620,887,576,674,1241,648,726,507,781
92017,1604,1229,1129,1201,1793,1417,1063,540,1137
9202,5090,8409,5030,6509,12993,6999,6806,4118,7963
9203,1901,1913,1645,1306,2573,1616,1447,975,1618
9204,1242,1988,1331,1526,3346,1665,1659,1048,1789
9205,1121,1424,958,1019,2152,1080,1067,653,1155
92070,325,237,164,130,416,194,181,134,198
9208,4465,5472,3965,4459,7969,4865,3475,2815,4441
92086,7,0,0,0,1,0,0,0,0
9209,4214,4889,3232,3695,7592,4649,3515,2568,4959
92092,198,231,118,185,273,117,116,105,132
921,77,40,28,45,65,34,26,19,31
9210,0,0,0,0,0,0,0,0,0
92104,286,709,247,364,1293,414,637,319,712
92105,742,982,589,690,1347,835,704,440,746
92106,2385,2685,1674,1771,4115,2148,1982,1528,2370
9211,2065,4382,1597,2304,5651,2170,3031,1766,3772
9212,1,0,1,0,0,0,0,0,0
92126,5,0,2,6,3,2,2,2,0
92129,0,2,4,0,1,0,3,0,2
9213,3207,6120,3040,4171,9036,4151,4226,2804,5534
9214,2,2,1,2,8,6,4,0,5
92140,4714,8289,4438,6110,13054,6528,6702,4232,8648
9215,3817,5146,3430,3960,5797,2942,3166,1948,3891
92154,6445,4913,3963,4511,5878,3408,2873,1488,2471
92162,24,15,23,8,60,18,10,19,22
9217,6139,7864,5726,6316,12737,8591,7149,4695,9880
92170,407,366,354,321,557,347,324,186,303
9218,4441,10323,5638,5612,14629,6806,7865,4864,10912
92181,632,1140,567,673,1469,603,877,504,808
9219,978,1354,812,926,2294,1104,1149,642,1429
92196,4,14,9,2,4,2,4,13,5
922,0,4,0,2,2,0,8,0,0
9220,81,36,28,43,72,57,38,28,40
9221,3472,5382,3825,3981,7285,4567,4132,2539,5311
92211,491,523,602,504,1136,777,870,456,1106
9223,7306,12165,8498,8211,16719,8006,7686,5172,8895
92235,46,133,67,131,173,81,56,28,100
92241,368,843,436,556,1049,449,511,367,565
92249,502,529,477,475,850,423,416,303,399
92255,5029,11080,5772,6532,15240,8071,9510,6110,13275
92259,56,157,58,63,201,72,90,112,190
9227,340,150,64,103,343,168,202,85,125
92270,596,859,626,638,1008,639,606,326,512
9228,85,81,29,45,74,35,25,16,27
92283,685,959,604,726,1147,711,693,537,921
92285,1034,1168,954,861,1786,1081,1003,691,1272
9229,13144,17732,14284,13018,22019,14911,14140,10246,17583
92291,104,38,34,71,102,67,40,46,72
92292,10,18,12,11,13,13,13,4,16
92293,596,640,496,539,1032,675,451,354,516
923,33,46,41,17,19,36,14,29,8
9230,1033,642,729,622,1043,706,492,397,497
92304,0,8,9,3,2,2,17,1,16
92305,341,542,266,265,533,302,275,190,414
9231,0,0,0,0,4,2,3,0,2
92312,75,58,28,80,148,66,33,11,47
9232,41,170,110,100,255,101,109,72,136
92335,1114,1241,912,827,1343,1040,972,661,1140
92340,36,60,18,38,25,22,15,12,14
92342,152,326,147,213,565,197,229,103,301
92344,310,566,317,453,998,441,520,301,636
92345,1059,1527,827,1019,1918,1144,1086,769,1380
92346,14,10,8,6,16,11,19,7,14
9235,32,28,12,38,70,23,19,22,23
92359,3,0,0,2,4,1,6,0,6
9236,978,1526,697,857,2706,1010,1138,945,1083
92369,35,48,29,32,35,25,32,40,23
92370,920,1511,770,1093,2455,1216,1199,937,1777
9238,413,512,330,393,772,412,359,227,509
92399,639,935,620,706,1472,842,726,487,872
924,0,0,0,2,0,0,0,0,0
9240,4338,5965,4721,4549,7952,5385,4658,3209,6492
92400,986,2656,1310,1639,3444,1670,1776,1040,2448
9241,72,127,88,61,158,43,123,58,69
9242,16,40,22,15,44,21,31,10,41
92421,10,10,4,3,19,2,7,3,6
9244,320,292,171,131,338,261,247,145,226
9245,0,0,2,6,0,2,0,2,2
9246,479,955,447,549,1385,666,693,384,735
9247,160,57,54,45,126,50,73,75,52
9248,0,0,2,0,1,0,2,0,2
92482,516,630,395,498,1286,575,571,435,783
92483,23,14,16,8,13,26,13,12,6
9249,419,573,235,376,1083,438,420,253,453
925,54,100,96,86,198,67,92,39,113
9252,1666,1951,1346,1606,3931,2456,2278,1463,2666
92521,11918,11525,8379,9971,20135,11262,8520,5835,9807
9253,924,718,783,485,843,584,490,398,510
9254,899,700,744,630,1107,704,620,462,607
9255,1112,1726,889,1204,3239,1423,1441,809,1792
92552,6,2,1,1,0,6,3,6,4
92558,1982,2041,1851,1597,2541,1475,1406,950,1379
9256,10572,11094,8434,9226,12941,6174,5637,3319,4735
92565,172,285,196,183,532,240,230,109,240
92579,180,228,116,127,387,183,228,111,251
9258,1044,1086,751,985,1907,984,944,629,910
92591,61,41,37,25,27,24,32,25,23
92595,233,215,161,133,373,178,147,135,92
92597,2951,5277,2441,3176,6561,3359,3141,2315,4126
926,6,6,2,4,21,1,4,4,10
9260,117,94,105,97,195,63,96,73,71
92609,814,1234,858,784,1659,870,946,548,1299
9261,581,585,389,446,926,434,439,277,373
92610,45,151,94,120,380,162,163,88,188
9262,1214,1715,275,759,3120,775,1143,512,1103
9263,1048,1798,713,1119,2578,1217,1277,849,1484
9265,1831,2015,1553,1701,3081,1416,1483,817,1551
92659,41,49,31,26,62,39,26,14,33
9266,861,1129,878,974,1310,974,876,546,1145
92667,282,320,140,270,632,204,277,157,261
9267,2774,2759,1933,2443,4692,2537,2103,1204,2309
92675,714,1327,857,900,2022,1098,1094,605,1760
92689,391,374,248,385,712,368,330,154,316
92691,437,734,535,528,1200,630,606,349,842
9270,1340,2374,1869,1963,3521,1780,1800,1042,2048
92703,2149,4891,2928,3531,7350,3378,3667,2293,4448
9271,0,0,0,0,0,0,0,0,0
92714,393,355,289,278,436,255,227,190,216
92715,749,743,518,439,1050,614,569,377,511
92736,0,0,4,0,0,0,0,0,0
92737,3871,5051,3075,3153,7189,3794,3764,2244,4326
9274,184,231,133,188,256,115,142,73,132
92745,191,202,119,98,415,196,173,129,170
92747,28,3,4,3,2,1,1,1,0
92749,192,288,239,207,404,283,189,144,227
9275,1142,1773,1124,1508,2223,1220,1078,743,1145
9276,3660,6956,3272,4473,10615,5462,5191,2780,7303
9277,0,0,0,0,0,0,0,0,0
9278,0,0,0,0,0,0,0,0,0
92797,155,256,266,216,423,230,194,137,201
92799,107,101,80,100,149,103,59,43,58
928,498,1062,386,757,2498,887,837,321,835
92806,325,330,254,364,465,335,310,192,317
92815,118,205,165,135,224,138,171,125,249
9282,1633,1815,1267,1379,2938,1754,1439,1056,1491
92822,640,537,446,579,709,480,432,288,327
9283,3089,2781,1098,1966,5941,1933,2058,1091,1664
9284,19,13,8,3,46,38,21,18,8
92840,107,138,91,83,195,110,122,75,85
92856,698,1049,782,783,1406,739,670,394,960
9287,0,4,4,3,8,2,0,2,0
9288,0,2,0,5,8,0,1,0,2
9289,2415,1837,968,1449,2380,1546,1198,600,958
929,24,225,55,138,214,80,64,74,67
9290,62,47,54,63,99,89,51,53,69
92906,1686,3376,1774,1878,4484,2481,2288,1548,3143
92912,1237,3086,1746,2390,4308,1917,2286,1403,3055
92922,20,25,28,42,34,12,27,20,16
9293,120,154,76,149,216,105,129,73,106
92935,222,334,189,254,574,314,349,169,297
9294,43,52,22,30,115,32,44,23,37
92949,121,142,120,132,246,128,160,71,159
9295,7589,13112,7507,8547,18048,10383,10097,6824,11434
9296,822,2028,1453,1350,2393,1401,1612,754,2185
92960,54,58,20,38,84,37,29,26,19
9297,106,400,182,73,338,124,134,111,306
92973,1842,1055,1022,989,1376,981,738,611,703
92979,248,272,185,194,360,188,220,120,285
9298,0,21,4,9,38,8,7,4,19
9299,10,34,15,19,92,16,30,13,51
92999,2061,1824,1534,1596,2637,1385,1421,753,1338
93,1929,2404,1278,1880,4190,2010,2002,1390,2331
930,4,0,2,5,0,0,1,4,0
9300,15,27,4,12,25,19,22,15,46
9301,253,849,436,163,554,208,241,112,677
93010,249,194,105,129,155,71,132,63,107
9302,127,404,144,71,173,87,144,77,347
9303,26,38,25,17,40,22,26,16,42
93034,2,3,3,0,5,1,4,4,2
93035,2,18,5,20,91,14,9,6,7
9304,753,1852,808,500,1561,616,595,415,2567
93058,301,471,281,259,858,303,322,170,396
9306,1022,2119,1120,1677,4163,1775,2135,1055,2278
9308,569,1088,650,906,1975,1148,1278,784,1864
93081,129,392,159,185,571,219,269,144,396
93082,9,0,5,10,1,6,13,2,15
93099,97,101,75,58,201,100,110,63,127
931,3,6,1,0,6,4,3,0,0
9310,499,559,397,428,768,443,391,276,487
93100,12,0,2,0,0,0,0,0,0
93107,4,0,0,5,4,1,2,0,2
93109,254,305,173,228,285,182,128,103,153
9311,195,105,152,74,168,102,86,55,62
9312,914,1460,910,1011,1910,1107,978,780,1634
93129,134,146,64,88,242,87,126,68,101
9313,0,0,0,0,0,0,0,0,0
93134,532,753,486,539,1293,565,593,419,633
9314,301,167,63,111,284,99,69,41,70
93145,1820,1615,1019,1057,2330,1064,971,588,956
9315,2120,3906,2676,2703,4636,2095,2556,1411,2804
93164,322,535,352,332,832,393,346,237,476
93166,66,63,47,64,135,73,77,71,69
9317,2819,5617,3071,3289,5740,4100,4903,3288,7084
9318,2612,4980,2900,3327,7545,4264,4051,2675,5717
93183,403,533,211,310,705,325,358,234,439
93185,2406,2937,2169,1651,3312,1999,1853,1356,2489
9319,36,42,61,82,95,62,57,38,95
93190,0,4,0,0,0,2,0,0,0
932,3,8,4,2,2,0,7,3,6
9320,11493,17220,11686,13446,29274,15839,14678,8832,18104
9321,7204,8036,4772,6896,13377,7599,6382,4114,7617
93210,170,234,102,136,273,161,173,92,174
9322,140,115,106,114,259,179,108,74,89
93233,38,28,36,40,24,36,22,17,15
9324,1821,2575,1400,1967,4950,2111,2383,1452,2930
9325,690,670,485,530,1154,690,562,366,545
9326,2,0,0,0,1,0,0,0,0
93273,1,2,6,2,8,5,5,4,4
9328,723,902,660,579,1242,656,598,339,674
9329,1187,1386,960,1054,1932,1311,1149,768,1568
933,909,177,144,483,542,670,287,92,327
9330,1171,1938,1079,1277,3309,1648,1709,963,2102
9331,3099,5183,3308,3393,6651,4635,4149,2907,5162
9332,140,227,47,120,169,173,76,39,194
93323,35,54,40,57,96,36,70,38,50
9333,1,0,0,0,0,0,0,0,0
9334,1831,2671,1648,1907,4114,2008,2162,1451,2914
93343,49,46,48,57,100,103,80,34,59
93349,100,108,88,83,297,128,99,67,129
9337,1190,2724,1130,1645,3815,1873,1970,1098,2752
93377,3358,2237,1370,3453,7964,5186,3815,1665,3862
9338,840,2199,1241,1427,3244,1489,1553,1090,2735
93380,816,1462,688,976,2212,1133,1185,815,1253
9340,122,135,168,186,336,146,172,101,367
93408,0,0,0,0,0,0,0,0,2
9341,1254,1691,913,1454,4062,1771,1599,899,1687
9342,927,1444,848,926,1978,1022,870,558,1297
93426,584,491,373,341,678,495,393,223,289
93429,78,51,67,44,89,38,53,26,31
9343,2130,2922,2121,2148,4252,2503,2408,1354,3365
93432,0,0,0,0,0,0,0,0,0
93436,334,474,300,268,617,344,335,205,493
9344,3714,3902,3125,2921,5632,2940,2801,1712,3233
93463,51,44,33,20,24,22,30,26,24
93474,203,255,289,207,610,229,297,188,410
9348,2267,5391,3094,3206,7123,3935,3222,2533,4077
93487,2008,2891,1573,2218,4356,2296,2263,1710,2427
9349,2894,6002,3756,4366,9569,4958,4737,2407,5237
93492,31,47,20,26,74,39,31,15,29
9350,11,13,12,6,36,6,11,2,2
9351,388,419,378,363,663,371,261,145,282
93517,0,0,0,4,4,0,0,0,0
9352,1996,4526,2609,3054,7128,3616,3368,2271,4575
9353,3371,4800,4551,3238,6341,4852,3872,2747,4419
9354,4243,6310,3548,4440,10270,5315,5654,3485,6886
9355,1662,1764,723,1036,2346,961,1086,595,998
93550,573,556,362,523,1003,522,513,269,485
93556,554,506,436,433,650,351,375,199,328
9356,145,108,74,87,159,45,66,75,38
9358,890,1624,586,824,2392,1056,1197,853,1505
93587,225,384,216,227,688,278,291,167,424
93589,33,24,19,26,23,20,19,5,28
93594,1823,2382,1506,1729,3667,2165,1770,868,1880
9360,5070,9375,5001,6340,14174,7481,7001,4324,8639
9361,1851,1954,1521,1498,2298,1528,1487,704,1653
93611,1700,2070,1540,1305,2337,1387,1343,879,1628
9362,1420,1946,1191,1132,2064,1068,1032,744,1180
93621,6617,10207,5802,7281,14542,7788,7135,3956,8604
93622,459,1011,595,804,1369,755,829,439,1038
93624,869,890,622,706,1217,812,673,516,938
93627,2537,3876,2132,2624,6640,2991,3274,2044,3474
9363,182,325,229,246,436,260,283,143,386
9364,927,1342,572,933,2350,1078,1040,779,1331
93643,688,350,332,422,669,389,291,151,284
93649,45,53,24,25,60,18,24,30,35
9365,69,123,64,116,155,107,119,49,122
93650,28,1,3,13,3,16,8,2,6
93653,7,18,9,16,55,27,41,10,24
93654,381,263,155,196,599,235,235,249,314
93655,71,31,28,26,56,36,25,28,25
93659,0,0,0,0,0,0,0,0,0
9366,0,0,0,0,0,0,0,0,0
93661,2,2,4,2,2,2,0,0,0
93663,475,582,278,479,1034,509,468,286,460
93664,4988,9737,8209,6771,16946,10268,10021,5755,16524
93668,39,10,15,13,22,9,17,12,13
9367,481,964,403,647,1706,695,703,443,875
9368,750,606,359,565,1520,606,511,302,542
9369,12147,16157,12114,11352,21771,12218,11845,8642,13954
9370,4,1,0,0,6,4,1,0,0
9371,6435,9716,7111,7408,13168,6796,7005,4329,8441
9372,5348,10950,6611,7136,14672,8346,8382,5054,11432
9373,1449,2481,1496,1871,4070,2096,2086,1313,2888
9374,0,0,0,0,0,0,0,0,0
9375,2718,7072,2930,4236,11031,4912,5625,3054,7656
9376,137,61,67,68,61,61,32,53,36
9377,667,1046,970,907,1617,905,866,518,1101
9378,27879,46273,27219,29411,66560,33765,37656,23650,46595
9379,5420,4098,3876,3129,4814,2750,2801,1914,3010
9380,821,1182,803,904,1791,976,858,605,1193
9381,157,301,156,126,290,92,150,56,78
9382,2107,2222,2044,1758,2706,1926,1661,1180,1882
9383,11,8,7,25,11,11,18,11,11
9388,28,26,45,19,123,44,70,71,39
9389,123,77,114,68,106,108,70,62,63
939,20,16,14,20,26,8,16,25,13
9390,78,43,45,35,74,40,26,45,14
9391,2115,3605,2264,2363,5453,2765,2745,1864,3758
9392,1444,1783,1375,1255,2737,1468,1475,937,1634
9394,1786,2268,1750,1615,2936,1639,1475,1110,1772
93953,559,468,333,357,862,377,249,190,304
9397,1746,2289,1555,1759,3335,1736,1889,1146,2637
93973,1336,2000,1336,1571,3364,1627,1644,955,2551
93974,1863,3056,2445,2609,4336,2567,2323,1277,2597
93978,2,0,0,0,4,0,0,0,0
93979,2,2,6,1,12,12,0,0,5
9398,41,59,52,51,93,66,58,56,98
93986,779,1132,1023,942,1598,920,1107,572,1318
9399,571,675,516,461,890,462,520,298,622
94,217,193,102,248,539,173,159,109,198
940,2,16,4,26,6,16,0,6,2
9400,634,577,488,440,869,563,456,276,389
94005,747,766,486,519,1166,532,639,381,670
94009,1,1,3,2,1,6,7,2,14
9401,157,134,136,127,189,94,94,44,100
94015,1190,1066,585,1112,2991,1404,997,522,1073
94017,0,0,0,0,0,0,0,0,0
9402,1,2,4,6,184,9,4,2,3
94025,32,17,16,6,15,22,5,6,6
94026,0,4,0,2,0,4,2,0,0
94027,1,5,10,2,4,0,0,0,0
9403,1095,2486,1063,1241,3902,1479,1727,958,2430
94030,1994,2057,1607,1427,2324,1216,1330,773,1462
94031,0,8,4,0,12,6,4,0,2
94032,396,327,336,253,486,241,258,177,239
94033,0,0,0,0,0,0,0,2,0
94039,431,478,280,329,607,362,366,291,382
9404,696,949,583,686,1635,857,826,583,779
94056,1819,3360,1806,2433,5823,2652,2536,1536,3276
94059,0,0,0,0,0,0,0,0,0
9406,3008,5836,3148,3941,7837,4434,4232,2456,4951
9407,159,225,52,83,236,151,85,113,100
94081,2528,4718,2368,2627,6280,2894,3049,1801,3970
94086,3,0,3,0,1,2,0,2,0
9409,335,411,407,336,691,401,374,199,445
