Geneid,featureCounts on data 314: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 322: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 324: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 332: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 340: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 346: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
55596,1068,769,781,956,959,693,846,1187,798
55599,5217,3620,4076,4538,2793,2693,3003,4310,2756
55600,0,0,0,0,6,0,0,0,0
55601,679,678,402,685,897,538,856,1100,652
55602,966,720,511,983,1052,623,972,1240,866
55603,197,269,62,286,401,175,229,432,196
55604,7160,5270,2528,5139,5375,2827,5476,6533,4316
55605,35276,21509,21006,38798,27284,23362,38125,34244,32973
55607,21088,12201,13335,23495,18055,15573,23424,23894,20398
55608,3144,2198,1570,2394,1902,1838,2560,3160,2146
55609,871,538,545,898,661,473,836,960,696
55610,5568,4440,3836,7896,6471,5014,8309,7375,7229
55611,2264,962,1573,2625,1851,1348,2134,2537,1995
55612,432,186,375,344,278,226,245,361,220
55613,116,67,87,96,74,54,89,154,78
55614,3659,2419,2789,3781,2732,2025,2946,3670,2433
55615,76,54,58,113,80,55,69,70,50
55616,563,541,564,966,707,585,815,951,595
55617,2085,1557,1592,2322,1910,1380,2133,2203,1734
55619,5353,3951,3421,5653,4767,4710,5023,11127,3971
5562,3793,2638,2830,3893,3792,3016,4741,5058,4212
55620,39,42,29,46,37,24,40,35,26
55621,569,425,570,753,471,439,528,645,457
55622,754,491,466,781,680,571,587,1019,540
55623,5701,3893,3058,7033,5848,4095,6419,6742,6230
55624,1889,1194,1358,2018,1670,1136,1734,2259,1483
55625,1714,871,982,1832,1238,1036,1363,1875,1443
55626,2617,1371,1676,2536,1997,1473,2138,2574,1701
55627,728,362,468,757,589,384,495,777,432
55628,4575,3309,3444,4543,3917,3043,4560,4949,4181
55629,2647,2293,1684,4070,3239,1902,3033,3820,2910
5563,7653,4790,4277,6662,6311,5032,8048,8512,7003
55630,181,88,114,144,84,62,98,97,99
55631,3229,2222,1927,3739,3097,2308,4056,3972,3302
55632,1837,1263,964,1774,1607,1127,1913,2041,1676
55633,805,436,569,887,707,483,753,916,606
55634,831,527,427,978,688,526,679,921,627
55635,96,85,68,79,94,65,108,117,82
55636,4387,2791,2727,4010,3041,2792,2940,4846,2557
55638,6548,2945,3254,5174,4126,3114,4867,5427,4470
5564,467,321,344,521,454,349,488,657,428
55640,56,45,31,37,95,35,21,81,60
55643,2311,836,1465,1946,1665,888,1474,1952,1070
55644,781,723,699,870,795,675,787,963,700
55646,458,359,330,546,441,293,384,469,341
55647,19,35,10,50,39,24,32,40,22
5565,2611,1614,1429,3303,2147,1424,2789,2676,1984
55650,364,312,160,423,390,236,390,521,328
55651,936,556,752,1180,838,626,968,1104,873
55652,2315,1448,962,2027,1992,1173,1832,3371,1444
55653,549,327,453,663,498,416,586,523,537
55654,3045,1276,1467,2801,2360,1602,2565,2887,2104
55655,0,0,0,2,0,0,0,0,0
55656,2661,2035,1708,3065,2341,1724,2655,3130,2282
55657,535,607,695,831,369,316,371,527,332
55658,272,107,205,216,174,115,182,204,194
55659,392,262,281,440,429,301,422,568,377
5566,3788,1127,1916,2284,2043,1384,1961,2834,1479
55660,6953,4551,3927,6385,6360,4335,6973,7272,5776
55661,2181,1394,1553,2191,1499,1225,1520,1758,1426
55662,3883,1649,1900,2894,2178,1699,2472,3557,2057
55663,503,272,395,522,371,296,433,546,342
55664,3900,3068,2052,4207,4183,2756,4050,3969,3697
55665,2417,1264,1593,2704,1904,1592,2100,2413,1930
55666,3519,1830,2405,3655,2638,2278,2943,3745,2455
55667,5178,3816,3047,4196,4766,3284,5017,6166,4755
55668,11666,6476,5620,9504,7913,6231,9579,10945,7764
55669,4865,3231,2591,3783,3265,2815,4206,4743,3776
5567,47133,31941,29618,60451,46538,37347,61271,60713,51994
55670,2456,1266,1673,2358,1869,1203,1735,2389,1606
55671,5160,3281,2935,5079,4311,3086,4374,5577,4140
55672,651,428,654,713,498,324,502,869,367
55676,1592,1027,845,1465,1301,1004,1623,1865,1373
55677,4143,3003,2823,4691,3485,3033,3594,4740,3215
55679,135,89,194,202,91,84,93,149,68
5568,2,2,7,2,0,0,2,0,0
55680,8598,5731,5732,7701,6119,5014,7741,9485,6228
55681,5682,3383,3086,5819,4764,3292,5727,5892,4705
55683,4040,2755,3259,3972,3343,2453,3940,4625,3064
55684,4545,2300,3074,4556,3326,2255,2956,3766,2578
55686,825,459,460,1208,544,553,666,906,795
55687,644,496,579,861,606,427,648,783,550
55689,7561,4136,5434,7319,5485,4198,6014,7308,5340
5569,7615,5111,4510,9667,7384,5326,7690,9784,7759
55690,3542,1462,2276,2707,2383,1733,2885,2968,1647
55691,5992,3609,3862,5258,3871,2603,3574,5102,3368
55692,3643,2860,2659,3189,2237,1826,2526,3221,2266
55693,120,82,56,60,110,62,115,122,70
55695,167,95,112,188,137,106,131,173,116
55696,2270,1480,1249,2398,1999,1444,2172,2593,1838
55697,1262,568,933,1193,773,592,894,1286,701
55698,87,73,60,73,71,34,76,62,58
55699,5296,3708,3622,6525,4908,3489,5789,6663,5044
5570,209,248,249,385,307,214,301,331,284
55700,6363,2558,3813,5637,4809,2761,3732,5511,3330
55701,618,554,349,720,788,457,560,860,558
55702,476,317,287,482,470,276,419,523,385
55703,1997,1239,1287,2068,1771,1328,2034,2224,1933
55704,40189,26986,31007,35430,28470,24772,35733,47359,27881
55705,8658,4497,4894,7838,6347,4136,7570,8195,5930
55706,1712,1261,1049,2270,1847,1200,1840,2165,1751
55707,418,458,327,496,512,304,494,757,397
55709,560,456,278,767,580,445,748,615,664
5571,1974,1168,1133,2028,1647,1267,1990,1873,1791
55711,3096,2087,1896,3296,2856,2413,3556,3841,3458
55713,1885,1213,1185,1335,1232,898,1467,1606,1094
55714,10646,4335,6047,9191,7672,5766,8212,9403,6999
55715,746,514,541,1026,670,492,612,686,685
55716,558,435,444,575,375,398,455,527,482
55717,3689,2851,2601,3729,3310,2614,3811,4258,3512
55718,1614,1007,1112,1582,1212,958,1357,1542,1262
55719,7283,4755,3693,6507,5924,4533,6547,9312,5180
55720,2523,1604,1772,2717,2243,1646,2445,2745,2316
55721,224,191,208,282,189,183,222,283,183
55722,183,91,128,155,132,111,124,157,120
55723,8,21,0,14,8,10,15,11,9
55726,1428,979,724,1462,1169,870,1317,1693,1146
55727,29,27,19,11,22,9,3,20,25
55728,2460,1417,1106,1937,2085,1269,1788,2455,1749
55729,8548,4620,4234,6769,6811,4627,6677,9203,5736
5573,46873,32323,31686,59600,50820,36742,61178,62518,55194
55731,1019,367,522,617,559,343,471,794,364
55732,374,306,216,358,330,235,337,521,337
55733,425,250,244,328,388,351,422,433,486
55734,802,455,583,770,514,404,628,801,599
55735,2423,1548,1938,2718,2260,1560,2403,2709,1868
55737,14724,9322,9284,19448,15768,12141,20116,18752,17402
55738,1750,974,1308,1795,1286,948,1293,1747,1256
55739,2037,1295,1438,2543,1990,1278,1758,2433,1780
55740,11498,6752,5336,9241,9781,6379,10203,14463,8249
55741,266,229,188,317,220,213,256,298,224
55742,3120,1922,1408,2853,2385,1869,3633,3656,3107
55743,885,661,813,841,724,596,734,894,807
55744,1979,1078,1226,1844,1426,1188,1545,1670,1508
55745,7230,4968,3972,7563,6540,5128,8797,9735,7391
55746,4671,3679,2852,4849,4729,3503,5410,6079,4895
55748,6361,2957,4030,6985,6188,4543,6466,9783,5970
55749,5778,3957,3896,4991,4032,3485,4519,5642,3682
5575,13990,4740,7335,11113,7986,5882,9976,11611,9017
55750,906,511,655,858,779,612,972,1000,785
55751,2187,1682,1274,2828,2351,1637,2423,2698,2502
55752,19484,13266,11628,18617,17565,11875,18185,20885,14699
55753,3465,1968,2481,3578,2880,2293,3412,3661,3174
55754,11091,5537,5493,10591,9899,7154,12391,13763,10712
55755,5452,3923,4269,4952,3829,3287,3772,5911,3225
55756,325,240,234,321,322,202,327,341,290
55757,6426,5461,5139,6385,5492,4477,6525,8318,5200
55758,4374,2477,2581,3233,2791,2385,3518,4569,2955
55759,2065,1560,1538,2875,2294,1760,2729,2469,2383
5576,3013,1721,1532,2787,2480,1729,2655,3232,2375
55760,1424,919,802,1218,1326,787,1400,1596,1199
55761,5179,3867,3774,4950,4297,3074,4456,5024,4128
55762,449,364,371,476,395,382,419,551,410
55763,6481,4483,4171,6896,5393,4378,7195,7005,5936
55764,3121,1406,1903,3041,2534,1702,2481,2559,2195
55765,29,20,18,31,37,5,21,25,21
55766,123,95,63,138,173,134,145,243,128
55768,1868,1301,1197,2122,1211,1276,1887,1946,1710
55769,2477,1776,1537,2215,1825,1322,2030,2571,1935
5577,7209,4512,4427,9652,7911,5849,8978,8735,8404
55770,3258,2505,2177,4459,3276,2584,3990,4392,3509
55771,185,134,112,237,176,89,179,285,94
55773,3411,2689,1896,4127,3492,2602,3845,3994,3520
55775,844,467,553,784,672,568,781,936,739
55776,1415,846,725,1474,1172,928,1502,1541,1168
55777,5419,2858,3307,4438,3238,2509,3724,4609,2868
55778,1403,907,1090,1556,1270,991,1500,1672,1163
55779,3158,2108,2045,2450,2094,1501,2065,2867,1777
5578,18847,9330,9643,15031,17109,10644,16044,21211,13069
55780,8,6,10,6,19,5,5,16,1
55781,1314,917,807,1464,1311,860,1506,1705,1262
55783,684,480,318,782,785,497,820,1085,729
55784,693,496,321,588,296,412,542,617,637
55785,5827,4472,3356,5044,5475,3327,4902,6288,4233
55786,1756,1247,1302,2161,1713,1251,1980,2461,1471
55787,2398,1646,1437,2418,2163,1483,1917,2486,1892
55788,5385,3392,2897,5737,5239,3639,5669,7060,5504
55789,127,52,49,74,74,67,88,114,90
5579,71619,38963,48711,81636,60147,44011,61270,65139,50533
55790,4705,2364,1976,4628,3704,2546,4177,5156,3852
55791,1627,1094,810,1605,1638,1059,1602,1633,1504
55793,581,410,357,585,689,449,532,953,467
55794,181,116,108,209,199,189,239,276,202
55795,1128,1057,801,1297,1208,882,1126,1343,1033
55796,627,402,135,326,498,319,511,747,378
55798,1003,721,624,1122,856,612,1029,1132,933
55799,6637,3639,4786,7064,5331,4343,6195,6373,5480
558,1801,1424,497,1173,1994,761,1258,1871,1020
5580,694,285,385,577,546,264,310,713,294
55800,23593,8675,10211,17854,14020,9487,15420,21094,12009
55801,6,2,3,3,1,6,5,3,4
55802,1944,1015,1148,1897,1728,1133,1685,2042,1536
55803,113,239,200,454,400,214,196,375,170
55805,2010,1387,746,1290,1051,704,1324,1612,1107
55806,1596,702,1172,1667,1132,695,1145,1485,863
55808,76,99,110,192,167,68,132,139,105
55809,1727,763,1091,1329,1507,737,1183,1619,864
5581,15810,6609,8713,13409,10353,8494,12998,14754,10896
55810,1418,487,603,1002,1036,600,963,1200,737
55811,237,129,108,120,137,86,126,203,112
55812,2381,1249,1389,2382,1372,1442,2546,1858,1965
55813,1908,1571,1445,1943,1586,1213,1867,1849,1637
55814,5,5,6,4,0,1,2,2,2
55815,312,227,365,333,254,189,253,254,229
55816,853,586,488,903,910,506,815,1147,669
55818,5090,3535,2173,5040,4476,2558,3940,4771,3538
55819,2545,1882,1430,2887,2636,1894,2757,4317,2329
5582,2600,673,1351,1565,1734,1022,1335,2035,917
55821,14,46,12,0,10,4,5,1,5
55823,2814,1371,1357,2730,2124,1660,2624,2682,2438
55824,3706,2354,1768,3379,2763,2175,2944,3673,2487
55825,337,323,251,419,326,276,337,427,319
55827,17247,8840,12291,19160,13220,10584,16386,15224,14191
55829,665,523,415,823,758,491,745,1122,607
5583,323,394,259,495,574,324,344,565,340
55830,1251,982,831,1452,1309,889,1415,1460,1170
55831,1918,1271,1431,2691,2281,1768,2635,2624,2363
55832,16696,11121,9846,19117,16159,12487,20611,20202,17813
55833,4334,3868,3969,5793,4504,3425,4694,5347,3721
55835,3067,1847,1778,2231,1367,1419,1733,2127,1299
55837,1971,1534,1403,2609,2000,1424,2362,2518,2174
55839,358,256,371,524,262,266,423,525,328
5584,5361,3381,3257,5881,5201,3467,5577,5884,5013
55840,544,421,290,435,341,251,437,392,307
55841,2095,1688,2522,2155,1888,1354,1979,2570,1587
55843,112,130,143,171,90,86,111,158,136
55844,3352,2058,2531,4014,2815,2426,3500,3958,2900
55845,2245,1639,1787,2864,2168,1572,2626,2622,2378
55846,611,457,431,641,491,438,492,698,443
55847,2702,1824,1896,3582,2679,2345,3423,3333,3484
55848,243,199,153,230,241,154,235,286,222
5585,879,534,566,911,850,534,783,1016,676
55850,449,244,383,531,383,264,387,498,315
55851,254,144,172,327,338,197,301,461,247
55852,7785,4133,4688,8397,6531,5481,7912,9516,7276
55853,184,128,137,200,137,117,157,273,142
55854,9128,6911,6953,11945,8772,7015,10850,10553,9412
55855,441,245,235,366,394,260,462,411,264
55856,2340,1694,1574,2917,2415,1670,2659,2883,2363
55857,2249,1681,1798,2406,1816,1556,1911,2435,1712
55858,2205,1443,1269,2244,1934,1692,2624,3757,1909
55859,12532,7675,8224,14224,9663,7675,12338,11273,12964
5586,5061,4228,2956,4792,4514,3029,4571,5708,3644
55860,3769,2481,2509,4902,3934,2778,5082,4879,4671
55861,62,51,81,89,82,72,89,265,62
55862,2269,1439,1196,2558,2311,1606,2428,3176,2126
55863,1532,1401,990,2156,1774,1450,2262,2203,2034
55867,1,0,2,0,0,0,2,0,3
55869,1719,1073,1096,1644,1233,1047,1400,1624,1200
5587,1382,1166,908,1107,1023,708,1119,1378,894
55870,41271,22771,24924,38656,32876,23640,35397,41667,29128
55871,874,532,478,891,889,710,963,865,710
55872,3,5,7,17,13,2,12,8,10
55876,749,679,617,739,472,381,409,477,312
55879,86,30,76,115,35,27,49,81,99
5588,783,578,444,1112,530,491,923,1064,530
55884,9008,5696,6095,10690,7020,4985,8077,8802,6511
55885,27660,17501,17150,28943,27061,18812,28859,32737,24729
55888,426,296,262,299,339,272,324,367,201
55889,12,10,18,11,14,3,11,6,5
5589,3227,1416,2366,3343,2211,1375,1942,3088,1661
55890,55,105,29,81,130,60,89,137,78
55891,3,8,3,19,5,3,4,12,0
55892,1936,1255,967,1589,1868,1194,2137,2303,1747
55893,1447,893,580,1165,1506,774,1086,1595,1025
55894,0,0,0,0,0,0,0,0,0
55897,36,8,15,52,34,18,28,54,29
55898,1105,812,1088,1289,1063,802,1033,1248,879
5590,6017,3310,5167,7064,4770,3297,4604,5371,3773
55900,3085,2696,1901,3672,3176,2401,3831,4568,3029
55901,421,300,144,297,527,186,391,411,357
55902,858,552,519,1017,634,590,923,1166,753
55904,18947,10791,11489,15848,12640,10232,14331,17813,11142
55905,1364,1159,880,1589,1424,939,1631,2190,1451
55906,797,503,501,857,610,446,708,671,591
55907,6939,3810,4242,8056,5297,4258,6983,7114,6073
55908,4,1,10,7,4,5,6,12,9
55909,423,260,326,458,353,245,388,415,320
5591,24440,11943,12607,20951,21986,15148,22312,26568,19314
55911,21,11,34,28,22,13,12,27,28
55914,17347,11815,8568,14974,13871,11677,16665,24986,13590
55915,5398,3315,2951,5418,4921,3243,4967,5848,4468
55916,305,255,79,288,474,214,448,767,303
55917,2894,1563,1554,2626,2530,1774,2258,2912,2046
5592,1585,1418,728,1218,1912,878,1272,2010,1494
55920,1842,832,1042,1761,1417,1117,1680,1919,1306
55922,3597,1606,1744,3362,2639,2050,3261,3173,2823
55924,4234,2090,2478,4466,2931,1840,2651,3251,2710
55929,1176,556,828,1210,880,645,827,1180,853
5593,1601,1359,1213,2023,1725,957,1273,1626,989
55930,1243,811,1069,930,816,473,861,1154,620
55937,0,0,0,0,0,0,1,0,2
5594,28011,15181,14272,28963,25868,18075,28561,32142,25511
5595,2513,1073,1788,2588,1989,1647,1684,2895,2086
55954,123,129,86,176,160,104,160,171,99
55957,165,140,155,221,201,120,206,245,167
55958,3796,2792,2232,5143,4459,2921,5008,5650,4386
55959,2504,1495,2266,3647,1779,1666,2274,2462,1731
5596,5362,3329,2495,5001,4652,2346,3831,4929,3232
55964,35184,16168,23277,31151,23149,16606,23911,30803,19370
55966,12306,4682,5285,8907,7899,4713,7235,9365,6911
55967,2189,2110,2027,3586,2533,2158,3181,3005,2767
55968,3373,1807,2518,3719,2586,1983,2765,3466,2467
55969,45,26,19,45,31,32,38,40,43
5597,8305,5657,5086,9440,8021,6168,9521,9933,8716
55970,1410,1142,399,1004,1645,741,1255,2492,1022
55971,44,44,34,65,60,47,57,51,42
55972,2346,1307,1462,2371,1915,1480,2461,2720,2206
55973,9801,5719,5101,10991,8839,6558,11836,11739,9967
55974,111,96,99,151,122,73,129,168,104
55975,3341,1994,1911,4216,3219,2290,3764,3939,3247
5598,140,64,96,126,122,101,67,133,63
5599,6503,4188,3647,6711,5742,4069,6965,7034,6446
55997,12,27,8,25,31,13,13,10,15
55998,20,19,16,25,9,18,17,26,22
55999,8,9,6,3,0,0,3,4,0
56,26,16,38,26,28,24,37,33,16
5600,900,511,616,878,652,488,603,684,577
56000,0,1,4,2,2,5,3,0,0
56001,1,12,7,7,1,4,0,0,0
56005,428,184,246,439,415,251,370,429,371
56006,908,513,592,956,554,472,592,852,567
5601,13467,6721,8515,13585,9585,7538,12281,12956,9431
5602,44180,25746,26971,47306,36227,31726,49480,46374,42232
5603,1283,474,754,1334,961,570,742,1019,697
56033,0,2,0,0,0,0,0,0,0
56034,826,563,285,755,719,450,783,947,619
5604,7964,4413,5324,9630,7783,6049,8488,8704,8556
5605,2833,1134,1752,2930,2187,1619,2324,2368,1972
56052,243,172,183,293,184,156,278,253,253
5606,262,109,138,202,154,97,172,180,140
56061,4751,2893,2809,5409,4199,3127,4789,5882,4307
56062,1709,1074,1081,2537,1687,1177,2050,3155,1547
56063,387,273,349,371,268,201,262,320,197
5607,2143,1160,1630,1873,1763,1296,1754,2164,1514
5608,902,573,559,1018,852,549,858,919,694
5609,699,377,588,657,460,352,565,725,410
56097,2905,919,1603,2753,2237,1526,2363,2992,1901
56098,821,377,477,714,752,446,644,819,561
56099,686,460,391,510,600,306,443,574,379
5610,8035,4089,3969,6916,5791,4645,7328,8443,5913
56100,388,214,180,237,362,146,250,382,181
56101,345,292,196,280,284,165,294,361,216
56102,290,183,152,189,178,135,169,193,177
56103,613,300,275,423,384,274,485,445,423
56104,433,181,197,326,445,135,283,322,358
56105,408,266,184,250,284,216,245,265,221
56106,529,378,295,294,438,253,383,517,377
56107,712,403,314,578,659,263,524,818,517
56108,410,203,210,308,291,211,282,401,238
56109,282,140,132,177,211,109,200,255,152
5611,3784,2991,1588,4008,4501,2405,4062,5518,3632
56110,388,138,126,241,250,148,192,306,144
56111,339,230,179,279,280,179,279,316,217
56112,386,177,88,279,417,100,272,451,306
56113,329,168,120,162,280,134,232,241,156
56114,175,42,118,83,94,98,83,157,108
56119,0,0,0,0,0,0,0,0,0
5612,2422,1660,1257,2558,3034,1839,2854,3174,2494
56120,162,150,77,77,97,63,85,150,77
56121,631,322,303,429,343,308,403,560,350
56122,1811,776,834,1058,988,805,1259,1628,1112
56123,526,230,301,305,273,254,359,437,264
56124,781,392,472,473,399,303,531,548,375
56125,665,314,317,387,464,185,363,429,470
56126,906,425,337,552,574,385,642,594,536
56127,688,367,391,661,554,342,473,424,451
56128,179,172,97,170,92,92,169,163,58
56129,443,263,198,376,358,152,363,493,318
5613,435,456,274,476,672,370,489,721,412
56130,415,151,184,183,169,99,195,281,145
56131,891,322,265,573,664,224,569,719,480
56132,480,182,250,450,323,159,322,461,283
56133,376,183,182,380,264,228,361,390,268
56134,1693,739,821,1940,1325,1055,1725,1598,1626
56135,575,318,346,567,377,267,416,452,348
56136,324,144,100,161,161,42,71,141,99
56137,169,114,76,111,83,110,135,155,117
56138,547,301,287,456,345,318,504,505,471
56139,337,156,251,338,238,187,128,391,230
56140,147,54,91,92,51,33,57,92,87
56141,80,53,53,46,67,56,69,117,64
56142,489,210,157,274,305,207,478,349,307
56143,385,141,153,272,212,138,210,261,229
56144,201,109,102,244,193,118,237,187,222
56145,230,113,106,236,163,117,190,213,146
56146,132,83,82,127,102,52,126,147,101
56147,259,99,111,188,129,92,167,156,120
56154,669,439,294,452,698,306,683,790,485
56155,95,54,57,43,41,47,70,135,44
56156,15,7,5,10,4,7,2,4,0
56157,0,0,0,0,0,0,0,0,1
56158,29,19,26,27,24,13,30,31,38
56159,1,2,1,2,1,0,0,6,2
5616,499,322,285,373,223,192,293,389,248
56160,4,2,2,4,0,0,4,2,2
56163,283,374,243,176,212,110,276,356,187
56164,157,141,112,142,105,107,232,144,138
56165,110,70,42,90,144,46,67,90,95
56169,1,5,7,1,2,6,9,7,3
5617,0,0,0,2,3,2,3,0,0
56171,5787,4322,3435,4159,4222,3374,5308,5164,4349
56172,9548,3805,4974,7503,6948,5347,7809,9370,6330
5618,155,122,60,110,101,147,91,171,170
56180,461,325,263,611,557,429,588,580,593
56181,1298,766,837,1514,1102,796,1230,1474,1130
5619,0,0,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,0,0,0
56203,73,61,70,114,71,57,83,88,51
56204,2402,1535,1311,1720,1757,1317,2219,2274,1624
5621,35165,19172,16543,36102,34899,23687,39415,43511,36167
5623,5,0,0,1,0,1,3,0,1
5624,34,14,24,21,15,14,15,31,16
56241,10,11,25,13,24,16,10,11,3
56242,1322,1033,977,1983,1653,987,1660,2085,1442
56243,5914,2539,3736,4831,3377,2490,3543,4878,2740
56244,0,0,0,0,0,2,0,0,0
56245,1,0,0,0,0,0,0,1,2
56246,28,8,19,4,11,10,10,27,14
5625,5,2,5,7,12,47,6,15,10
56252,15660,8060,10457,12883,9423,7199,9679,12761,8516
56253,40,9,28,27,52,32,28,16,22
56254,5676,3671,3324,5903,5158,3355,5322,6478,4846
56255,21008,10478,11512,19088,16511,16203,23929,23048,22094
56256,537,302,302,638,375,291,570,515,363
56257,1110,480,644,994,902,577,958,1239,761
56259,1250,892,818,1458,1175,787,1142,1525,1114
5626,0,1,5,0,2,2,0,0,0
56260,332,246,213,277,205,167,275,300,224
56261,7321,4953,4414,6942,6058,4714,8355,6846,5877
56262,4461,2442,1789,3527,4156,2161,3401,4575,3020
56265,13,0,7,11,32,12,13,11,8
56267,1629,1444,642,883,1958,737,1648,1776,1596
56269,0,0,0,0,1,0,2,2,0
5627,621,569,360,933,935,507,804,775,805
56270,2938,2318,1764,3351,2922,2106,3003,4056,2685
56271,8789,5057,5699,10248,2846,5311,8618,9435,8387
56287,0,0,0,0,6,0,0,0,0
56288,1851,2062,983,1844,2553,1122,1779,2253,1659
5629,2656,1214,933,1809,2232,1364,1776,3688,1399
563,69,99,73,131,114,170,105,154,62
5630,0,0,10,2,4,2,3,4,2
56300,2,2,0,1,0,1,0,4,0
56301,139,79,25,133,139,55,91,111,113
56302,2,0,0,0,0,0,0,0,0
5631,1747,1064,1115,2227,1607,1373,1973,2185,1659
56311,188,141,159,238,230,144,242,270,233
56339,1332,841,880,1300,1062,815,1175,1435,1019
5634,1994,1149,1453,2569,2129,1512,2398,2187,2203
56341,1647,698,1274,1344,1157,822,1153,1322,1046
56342,19,6,15,12,12,9,10,11,11
56344,4,4,4,18,15,8,19,13,4
5635,1745,1090,1172,1426,1224,793,1219,1549,987
5636,1188,903,679,1304,1341,959,1404,1737,1336
5638,2069,1628,1062,2331,2097,1923,2803,5130,1980
5639,6,4,13,17,10,12,15,11,6
5641,1457,960,909,1898,1675,996,1413,1654,1472
56413,11,8,19,14,10,5,11,12,18
5644,2,2,2,0,1,0,0,0,1
5645,0,0,0,0,0,0,0,0,0
5646,407,391,384,481,339,317,434,482,619
56474,678,449,379,694,829,419,852,1021,598
56475,241,131,242,278,79,120,191,173,138
56477,155,114,124,157,123,77,143,210,132
56478,3385,1528,2134,2950,2331,1640,2543,2990,1966
56479,16562,6422,9610,13399,11217,8585,14769,14290,10857
5648,353,278,133,256,406,160,301,513,252
5649,4679,5602,2895,4062,11790,4301,3946,9713,5928
5650,488,416,562,1225,457,557,794,973,802
5651,4,0,0,2,0,4,4,1,4
5652,6,4,11,7,10,10,4,12,5
56521,1076,716,776,1386,1123,901,1234,1305,1263
5653,118,169,108,350,269,167,401,1017,187
5654,8257,8038,3097,7005,10977,4406,7667,11864,6889
56547,0,0,0,0,0,0,2,1,0
56548,387,224,63,237,369,102,256,390,172
5655,10,7,4,41,10,13,35,15,15
5657,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0
5660,45813,22819,21719,47633,45168,29976,48691,58331,42885
56603,1094,385,531,1035,583,474,744,873,660
56605,1583,1060,635,1525,1180,893,1299,1920,972
56606,103,79,60,89,122,84,93,148,88
56616,1251,955,872,1475,1249,956,1365,1406,1318
5662,5697,3183,4477,6765,5739,3151,4507,6110,4416
56623,493,270,306,600,381,281,309,460,300
56624,428,181,234,328,340,213,354,427,254
5663,4547,3638,2655,5662,5061,3427,5403,7825,4298
5664,908,677,744,1155,875,651,1008,1068,897
56647,2147,1477,1190,2231,2055,1367,2007,2332,1655
56648,2692,1589,1678,2694,2221,1800,3084,2854,2737
56649,1,0,5,2,2,0,2,0,0
56650,8205,7254,5306,12226,10111,8422,13315,27272,8157
56651,43,43,33,18,33,48,34,66,54
56652,359,223,264,379,288,178,291,340,294
56654,931,369,596,741,596,394,559,752,487
56655,360,251,303,471,340,233,374,417,296
56656,12,8,4,0,6,4,4,4,5
56658,0,0,0,0,0,0,1,0,0
56659,57,49,16,37,52,32,39,39,41
56660,1387,730,1006,1477,1205,613,907,1099,689
56662,0,4,0,5,4,2,3,13,6
56663,0,0,0,4,0,0,2,2,1
56664,2,2,0,0,0,0,0,1,0
56666,685,291,548,615,566,295,469,546,334
56667,5,7,6,2,2,0,3,3,4
56670,16,20,9,65,85,21,10,42,20
56672,571,387,411,721,522,441,580,629,524
56673,23,16,12,8,11,5,6,13,12
56674,2129,1343,913,2190,2152,1336,2228,2923,2044
56675,4706,4258,4016,7206,4464,3846,5841,5354,4896
56676,2,4,2,6,1,0,3,10,6
56681,7186,5280,4606,9962,8298,5688,9501,10308,8214
56683,2353,1598,1664,2513,1817,1457,1995,2104,1955
5669,22,24,23,9,10,8,17,34,16
567,380,703,792,964,948,666,870,1323,763
5670,15,4,8,4,0,3,2,1,0
56704,2333,1007,1340,1820,1730,1201,1615,1927,1235
5671,15,10,25,8,11,6,12,23,18
5672,37,22,18,12,7,8,3,35,8
56729,2,3,2,5,0,6,0,2,3
5673,35,32,20,25,5,12,17,28,16
56731,119,64,85,100,148,48,93,146,68
5675,15,14,11,11,14,5,11,21,2
56751,4,0,1,2,6,2,0,0,0
5676,16,11,8,4,3,6,14,13,8
56776,12921,5397,5511,7361,7333,4930,7951,9395,5117
5678,27,30,28,10,11,9,8,44,5
5680,16,3,15,4,5,4,10,12,9
5681,180,151,162,208,145,154,140,216,116
5682,2071,1560,1488,2697,2162,1883,2750,2766,2627
56829,1372,722,406,1050,1173,657,809,1489,746
5683,1600,1266,1201,2121,1983,1346,2217,2240,1983
56832,103,76,49,83,66,71,110,195,101
56833,30,55,33,35,41,19,60,15,37
56834,619,235,433,502,416,301,399,501,332
5684,2148,1517,1270,2477,2205,1635,2674,2773,2282
56848,737,429,708,851,606,426,661,735,588
56849,5908,5059,4332,7712,4660,4981,8083,7018,5838
5685,3416,2533,2474,4835,3537,2785,4459,4028,3761
56850,8038,4514,6648,8690,5823,4518,6471,7798,5262
56851,1164,596,511,968,1071,620,928,1201,909
56852,906,687,555,814,729,588,815,1028,835
