Gene,SRR5962043,SRR5962046,SRR5962050,SRR5962052,SRR5962054,SRR5962057,SRR5962058,SRR5962063
RNU4-2,31.17909336,57.80027934,39.53956321,27.05959675,57.23776327,44.40882338,40.32157165,38.36487823
RNU4ATAC,1.61322539,2.068859535,1.596498359,3.940527775,1.493121014,1.988480139,1.784073793,1.728984993
RNU5A-1,0.278708758,0.846176778,0.362600963,1.169392638,0.751566844,0.165963505,0.2961381,0.503136216
RNU5B-1,0.363895214,1.21458813,1.056411387,7.451435873,1.64898441,0.872387216,0.492102264,1.112960617
RNU5D-1,0.285675616,0.112057956,0.168938576,0.574778684,0.168595926,0.297021091,0.337267375,0.390691717
RNU5E-1,0.634834703,0.605112965,0.206480482,0.897215508,0.622508035,0.027001917,0.2698139,0.573014519
RNU6-1,0.406440228,1.195714443,0.681004549,0.22438449,0.373639055,0.605060324,0.251916811,1.056115261
RNU6-14P,0.273384605,0.241282652,0.121252576,0.075464067,0.390944547,0.232561594,0,0.47670013
RNU6-16P,0.986525001,0.336263837,0.201171175,0.285463005,0.083393924,0.173630209,0.216872766,0.390796275
RNU6-2,0.957314478,1.284252021,0.641605303,1.677128994,1.355937813,0.4886184,0.644214717,1.152121629
RNU6-26P,0.670771017,0.157868348,0.396670538,0.465537927,0.287111598,0.733639488,0.237572793,0.314520185
RNU6-30P,0.206257568,0.166434697,0.104548729,0.221231471,0.108349627,0.275720132,0.031308014,0.217603884
RNU6-33P,0.325345037,0.377386201,0.247368452,0.195009552,0.32282572,0.177919111,0.197537615,0.400449473
RNU6-36P,0.909748367,1.094352872,0.737250201,0.863120929,1.032504241,0.573259758,0.608625453,1.188880646
RNU6-39P,0.78820545,0.845911739,0.708498079,0.18102098,0.399332061,0.455944821,0.401998414,0.905481852
RNU6-42P,0.441856525,0.415970028,0.246781923,0.227674397,0.230679852,0.187938267,0.208661547,0.382714265
RNU6-45P,0.371519843,0.218596296,0.146469234,0.041021181,0.265639787,0.131684516,0.032896102,0.254046402
RNU6-57P,0.130906676,0.046214029,0.058060225,0.289079926,0.240684083,0.473276202,0.278186123,0.161125893
RNU6-8,0.628318986,0.676009652,0.566195642,0.237858966,0.843496024,0.559947757,0.413283351,0.270063477
RNU6-82P,0.130314339,0.115012289,0.096329182,0.417269214,0.252905849,0.304851852,0.346159203,0.29406083
RNU6-9,0.928599865,1.243470074,0.530205593,1.65463655,1.321371856,0.926133248,0.612416372,1.129825455
RNU6ATAC,2.092041045,0.762378289,0.698396752,1.505171612,1.047768081,1.033344072,0.537790888,2.3534757
RNVU1-1,0.577701646,0.383418875,0.772089595,0.193911395,0.911095644,0.501265387,0.454233326,0.379232783
RNVU1-14,0.268907632,0.527403076,0.424060203,0.686199025,0.244153906,0.482923301,0.126988467,0.147103888
RNVU1-15,0.436997288,1.685139148,1.630064904,0.890784749,1.634388926,1.372589166,1.357258765,0.662001406
RNVU1-18,0.565207449,1.61728676,1.073098942,0.367873446,2.151298145,0.708559373,0.726985554,0.781117802
RNVU1-19,1.052653329,2.647782281,2.723447961,0.784540347,3.601996152,1.473788497,1.677723148,1.007730584
RNVU1-2,0.944613651,1.305528079,2.662318643,0.630232568,3.005456907,0.991626886,0.93962098,1.088460257
RNVU1-7,1.066222,2.280593998,2.670464874,1.080312643,4.279452887,1.600604055,1.299502138,1.441016755
RNVU1-8,0.390405779,0.29862102,0.480984029,0.129319386,0.651334574,0.166054321,0.41482021,0.266960663
RNY1,4.337290977,4.617142813,2.051937844,17.93295746,5.384499767,3.718009048,3.332320226,4.079188327
RNY3,1.17592849,1.755442537,1.132513478,2.196143513,1.523733119,1.486209907,1.070971199,1.84714059
RNY4,0.570641805,0.241744646,0.269966097,0.252028537,0.792712237,0.339801714,0.212214619,0.561897516
RO60,111.2002626,111.316419,94.63308785,172.4028813,124.5173155,127.4576747,137.0228684,102.5490293
ROBO1,130.6022423,111.2006262,137.2125149,112.4003257,133.6207132,120.8718933,118.490306,103.6357996
ROBO2,150.4073425,144.7873805,150.8849393,127.48053,106.8627734,133.9307289,150.9328478,147.7454244
ROBO3,7.018790887,5.699046152,6.018468076,4.2107048,6.703274181,7.115100441,5.686510176,4.343520924
ROBO4,2.592611342,1.616581611,1.951319671,1.591170076,2.627562888,1.775833814,1.967673561,1.98925963
ROCK1,155.1949067,132.7740526,130.9855705,162.7351761,165.4477873,154.1000919,146.8149365,111.8493968
ROCK1P1,3.100902695,2.725611316,4.0979045,7.350788725,3.671583955,5.087305369,4.202577635,3.375341324
ROCK2,295.9772749,320.8062118,331.1787503,328.6140622,253.5938183,297.2204489,277.0715561,375.8110891
ROGDI,30.64980157,23.67852582,25.16398465,32.06323474,24.88832196,25.58197452,27.92250396,27.405729
ROM1,6.937110245,5.121674735,5.582212965,5.931799618,7.27350694,6.089853721,7.034357508,5.900279977
ROMO1,3.810485621,4.805989101,6.95276135,5.135098931,7.837595047,5.125427964,6.782568769,3.901751468
ROPN1B,0.807590741,1.330485503,1.034758705,1.233514661,1.044880784,1.001871619,0.607816772,1.104466028
ROPN1L,0.6148984,0.755752317,0.538710259,0.251458165,0.735088707,0.639318805,0.580757076,0.784876219
ROR1,3.159265198,2.774232579,2.245074799,3.095488411,2.104330318,3.319864795,3.046537629,2.853794515
ROR1-AS1,0.719683664,0.438848477,0.464286292,0.462333194,0.374239872,1.057466215,0.417103543,0.563703252
ROR2,1.525628257,1.606330199,0.712265711,0.697448289,0.721756767,0.933515784,0.398148948,0.680844359
RORA,113.7194137,123.2313104,212.3727075,122.7183892,137.2425574,114.2790516,113.2677846,124.7895371
RORA-AS1,3.868228235,2.753408789,2.324730683,2.986287199,2.749753813,3.718653556,3.408402067,2.890262466
RORA-AS2,0.525355506,0.041214763,0.379716194,0.090232909,0.27427213,0.223453537,0.372139439,0.407138325
RORB,21.77680708,23.29615981,39.70828184,24.57810278,53.84976481,23.50008773,25.04742125,19.85108981
RORB-AS1,0.279607597,0.466628929,0.48101865,0.336793476,0.90354252,0.540580319,0.189059276,0.354582652
RORC,0.064055145,0.361814558,0.056819961,0.155597582,0.209371261,0.081735217,0.272243601,0.157683974
ROS1,5.516601303,1.132824848,3.496276826,2.164655916,5.756108428,0.654379764,1.938293939,2.019892144
RP1,0.090744789,0.076885594,0.037564308,0.056109431,0.144597027,0.023158311,0.134987452,0.044677126
RP2,3.637795015,5.434578676,4.132002587,7.053635369,5.537435061,5.472128833,4.760903887,3.512885267
RP9,2.836940396,2.691601234,2.429122597,2.975774095,2.946061883,2.337899656,2.511959508,2.715871904
RP9P,5.137443056,5.151441763,5.795375393,4.318713554,4.101059568,4.53556043,4.449543564,4.003047879
RPA1,29.6260006,28.94655065,26.67875595,21.43006711,27.36604791,32.20589025,21.58334097,31.34275873
RPA2,20.65366554,34.86323021,22.96497475,31.57145816,21.75338694,26.35435181,28.12147597,39.37537252
RPA3,3.921001409,9.735768384,8.79190131,7.331040152,8.143641517,8.783483205,8.054663588,7.855894707
RPA4,0.73130313,1.272420102,0.695036432,0.818999964,0.480203117,0.910934599,1.137802612,0.814395337
RPAIN,27.5750375,23.40014259,27.10163087,26.45873456,27.42573842,33.91963459,29.74652877,26.23890716
RPAP1,12.69487573,8.294715465,10.56471669,5.584185798,10.17495924,8.643730632,10.44291326,9.450865278
RPAP2,60.86265062,57.73662137,60.09958727,62.96951703,69.93544499,62.48807332,65.78925798,58.59494084
RPAP3,35.71422176,46.11688847,43.57979036,53.06245625,40.72062774,45.50583304,42.10177768,47.53598162
RPE,26.53231272,31.6743844,25.70177642,38.41143052,27.5419662,39.06956555,34.66627069,36.2662967
RPE65,0.913853406,1.123959418,1.307470082,2.031073187,0.891291205,4.413584534,2.067294959,3.676805953
RPEL1,1.986329392,0.584362122,1.076758636,0.789550498,0.825093022,1.464425567,0.809042849,1.575579398
RPF1,11.10548505,20.35905961,17.71442947,18.49861931,17.00528997,19.67925636,18.66287336,14.49388135
RPF2,22.01546415,24.17223978,25.8252407,33.12001305,23.41107967,23.27067543,22.93969592,28.71058932
RPGR,15.50754404,17.6250862,15.90347954,18.82761161,17.93867071,17.58918433,18.31972567,19.5706158
RPGRIP1,0.593667219,1.653373386,1.248263274,1.369255679,1.185840548,1.318658571,0.525660679,0.920156635
RPGRIP1L,34.28884325,27.99627195,33.81852014,27.16747318,32.50516259,26.08865377,29.2795944,37.27401315
RPH3A,96.46861918,66.08116901,72.25550116,39.62335772,66.47774756,53.72881187,40.82646278,77.7486097
RPIA,4.297225517,3.307855558,3.057117584,4.48076623,3.947123851,3.710515189,4.11966043,4.454080562
RPL10,9.654570576,10.08477354,12.52468359,8.280249284,15.78806203,11.14608799,9.761557784,8.718245189
RPL10A,45.89504323,68.98446823,63.36977563,70.42105025,72.23482968,60.77139354,60.91655492,49.45774233
RPL11,86.71111267,109.6280507,103.9241902,123.1310316,120.3197791,121.7607184,107.7992449,82.86054328
RPL12,40.6071739,44.89616798,51.53883323,44.72448832,53.68996726,50.67139329,40.23242285,31.85684239
RPL13,45.14789851,57.97810827,53.96481341,52.57546471,67.55884338,57.61799614,52.35002945,42.25302027
RPL13A,34.90083161,42.66803466,46.6149009,42.88734478,46.64611583,46.85479516,42.47977182,32.42695191
RPL13AP17,4.708363122,3.183355363,1.366868325,2.747442629,1.550639014,3.85964241,4.1841646,2.926902796
RPL13AP20,0.554607356,0.762563087,0.586903361,0.412541968,0.763282067,0.546284207,0.806397256,0.526947061
RPL13AP3,0.713223048,0.191839526,0.301267989,0.555001213,0.402417754,0.606721394,0.793912106,0.557376112
RPL13AP5,3.523177631,3.828187688,4.00478086,3.796923223,4.770992726,4.037983381,4.19182694,2.77846792
RPL13AP6,0.755768063,0.511384028,0.502801672,0.820569629,0.30878884,0.642913397,0.73611157,0.62015581
RPL13P5,1.053865556,0.883610481,1.304865324,0.843624841,1.116828235,1.34474646,2.029583366,0.918811517
RPL14,54.97340678,84.07924517,89.07498773,74.14368666,89.48103027,79.4265633,68.9172528,65.12830785
RPL15,181.899118,296.3240808,278.5645046,263.6338351,346.6661271,247.2915688,255.632936,226.5225801
RPL17,1.85246447,3.051888779,3.536295186,2.899429374,3.478959581,3.594035181,2.382691367,2.613445142
RPL18,20.83848185,22.41331769,22.79983435,18.67677474,33.11350008,24.63657637,22.33396488,16.46805645
RPL18A,7.385392947,16.90304975,16.98869193,8.444791826,24.30618403,15.99926444,13.40017036,7.472516362
RPL19,116.2950917,135.398886,136.5462123,131.8183898,144.6709991,138.670727,117.4894925,108.1760893
RPL19P12,1.262867852,0.752958466,0.597452731,0.656912305,1.146617206,0.787813238,0.98401791,0.598730005
RPL21,6.627847871,12.12458092,11.13487955,15.81154337,12.30900395,9.268773605,9.923279265,10.52693124
RPL21P28,3.030738205,3.980186276,3.453111984,3.337451016,7.008707171,3.85007441,3.799916907,2.569810765
RPL21P44,4.960265147,2.579358479,2.180175813,2.471984716,2.410065827,2.480426539,2.59961902,3.107662887
RPL22,97.81757921,144.3640963,140.2575211,122.0313962,166.5852811,143.8632101,128.6023226,109.4790845
RPL22L1,2.337675308,3.680259514,3.88571962,5.32969021,4.685243376,4.595285729,3.927190791,2.955082448
RPL23,54.48660145,75.93840788,77.71401768,71.06801983,100.3888846,85.80246098,76.63663229,61.51607885
RPL23A,27.75240827,42.85143914,45.48887997,53.21303455,46.83339617,48.52816114,37.14288244,27.62617572
RPL23AP32,6.983784406,3.5486519,5.20133797,3.071538855,6.626114962,6.388368897,4.408846073,4.363918109
RPL23AP53,18.96988651,19.56005003,16.28804071,21.40468326,17.54024339,15.62017416,20.08820766,18.53220184
RPL23AP64,4.845048537,2.518161243,1.551979206,3.715025356,2.804392958,3.320148964,4.504533844,5.135241419
RPL23AP7,6.55791756,6.69328727,6.25875338,5.104470696,4.165021925,4.998700293,4.139420046,5.034874721
RPL23AP82,5.629000864,6.355316486,7.788122722,5.64061768,6.324658337,4.991736687,5.72710521,5.947992095
RPL23AP87,0.182536501,0.064440924,0.845574709,0.214983232,0.087010081,0.31055867,0.193951611,0
RPL24,108.476686,134.3743672,139.2590661,134.8225274,159.0791413,129.2034979,115.4877262,107.4903618
RPL26,134.2939057,192.2258914,192.4478797,238.6988906,235.5748689,189.8178339,178.0261175,139.3264848
RPL26L1,5.561622427,6.809554239,9.201453076,8.519081686,8.787282261,6.864249494,8.266362261,10.05061543
RPL26L1-AS1,0.690418039,0.29248622,0.466616114,0.113259221,0.539997748,0.134244967,0.251517959,0.291359291
RPL27,57.56794322,86.60555453,92.4227384,60.36102472,121.7407346,76.36689773,67.01153662,55.0737701
RPL27A,55.71232421,50.67960591,60.80716482,46.94798841,65.50954478,61.22745554,50.94918244,47.81830093
RPL28,23.45393609,18.21938606,19.18075717,12.72973781,25.99868755,14.8585367,15.71998955,13.82505263
RPL29,15.22773326,18.44147893,21.19547488,20.66611188,26.14889454,17.72101532,20.36704146,16.94749485
RPL3,107.7584418,131.3954954,121.2933152,90.09581845,146.2816719,120.1656395,101.4413908,94.03468527
RPL30,74.45826566,95.89849156,97.39272137,68.11509104,102.9462898,108.8958589,90.58715553,69.22456447
RPL31,149.9485045,185.7784338,231.8040407,197.3857173,294.3377386,189.5387916,181.8003067,145.680369
RPL32,73.89157737,108.9347868,122.3903355,102.9706651,127.6527177,99.34728717,91.56693976,73.83593339
RPL32P3,7.770316157,6.127859624,6.021795811,4.926325914,7.168826938,6.903204088,5.892559063,6.041811234
RPL34,120.6881589,186.5702606,201.6720058,158.1711021,233.7299183,180.5669805,153.390827,122.7696902
RPL34-DT,0.985622719,1.090258143,0.874294246,0.623941741,1.369186736,1.704838429,1.850158732,0.889642808
RPL35,38.24699664,43.06632002,50.81644379,43.65630864,58.92397721,52.18839012,44.57874072,37.02502789
RPL35A,38.55499857,58.74708579,62.84379386,50.65545443,76.12460438,55.70255037,55.36095586,43.39106903
RPL36,15.58008477,19.75256066,24.13879369,19.48086593,29.94652056,18.81697326,19.79816943,16.05614804
RPL36A,2.688873139,1.990001955,1.609263503,2.418048784,2.078092779,2.810970788,3.648730229,1.887395218
RPL36AL,22.32142734,30.27753219,34.00318298,28.70503129,41.79231874,27.91910956,30.6334428,25.72478393
RPL37,126.8324214,135.159016,136.2780343,123.7885949,152.8574069,146.0240958,123.3777373,100.8173088
RPL37A,94.68564421,130.0352526,137.8803165,86.12245548,158.8021915,132.1731112,115.3525412,84.62127418
RPL38,107.0734031,127.6396415,144.7487053,99.50989195,158.543542,125.2266841,103.4305255,94.34272855
RPL39,6.819971981,9.079094413,10.6956918,6.176785957,14.19630858,9.545776892,8.39568529,6.113933284
RPL39L,1.416135284,2.19973039,4.019773998,1.292591549,2.725844966,1.606228845,1.60500776,1.75595517
RPL4,184.4946256,251.5663434,283.6664178,274.7874743,303.9999155,256.1797903,232.4679329,207.0788603
RPL41,8.550432062,13.09001791,18.37970976,9.84253114,18.02203931,12.07655701,12.37309844,11.24815173
RPL5,131.7181794,215.9062968,193.4053531,211.3056534,214.2154897,215.3362629,195.1747859,167.3400545
RPL6,75.70742365,108.4140243,113.7269471,93.29559983,123.9997464,96.9912212,102.5985835,77.10970701
RPL7,83.64496506,124.0385289,134.6594596,107.0737003,134.6270081,129.1856744,105.3276463,86.33591784
RPL7A,47.94242476,55.15814311,55.59577848,46.44336249,64.06439765,52.84215175,49.49593585,46.52742023
RPL7L1,58.11677873,72.19189594,70.20615789,82.19587825,64.99969621,61.50000294,66.62626435,65.96388596
RPL8,33.90077927,34.31749811,37.49240109,27.33941079,45.38549822,44.56155985,29.92346515,26.41835039
RPL9,52.56681365,46.99076303,45.41472075,40.53137532,54.63922391,68.57979904,57.95349801,37.63061913
RPLP0,37.48239861,46.34812396,46.71061097,44.34369708,56.41678451,45.72043339,48.58403688,32.2663488
RPLP0P2,1.068212531,0.576758667,1.003293888,0.370027172,1.951171301,0.320718445,0.267062191,0.395300724
RPLP1,56.24654757,45.85294378,41.68695248,39.27337724,54.98905402,39.96213462,43.52282342,38.52513375
RPLP2,73.23807025,77.49489131,78.30825265,63.36202753,82.54995228,86.14393841,67.45453623,54.32930676
RPN1,50.13510814,58.06045026,55.17645938,79.53194726,51.05754296,63.65558033,67.57933285,60.35598542
RPN2,16.21918982,17.79004251,16.09704621,19.23398139,16.06064709,18.30656173,18.71104657,16.73212906
RPP14,19.88453543,24.18718651,25.73013141,29.24489862,24.56073473,23.30736839,24.75396899,25.41716454
RPP25,1.693404524,1.600623352,2.891197187,2.484977038,2.354640133,2.021399803,2.321681722,1.703314721
RPP25L,2.269205179,2.445457914,3.372478553,3.863793679,3.940358683,3.428924183,2.664913574,2.646038815
RPP30,21.90090876,27.22082651,27.80585625,36.30371754,26.81904017,28.91591594,31.37036671,28.78963477
RPP38,5.259409563,4.224063391,4.082178201,7.084724465,5.694504311,4.669790749,4.365868908,5.043951441
RPP38-DT,0.396584001,0.312955004,0.565621333,0.401825052,0.047657289,0.178604632,0.396597453,0.440277393
RPP40,2.312184115,3.896334293,4.28434729,5.160437153,3.098627118,3.488002046,4.585987373,4.629398012
RPPH1,263.884614,617.5561785,812.6629679,970.2238748,1126.820595,763.4375612,667.5031559,553.4614176
RPRD1A,158.7645106,220.441049,259.0007809,255.3349338,218.4959514,198.2380641,218.4233246,217.3956395
RPRD1B,30.51256514,25.44143565,23.80154584,26.50894558,26.99753057,28.68853384,27.05279909,25.80619747
RPRD2,76.76331417,65.68046911,70.12436973,55.95596287,73.56296952,58.26544452,59.39720144,72.98989952
RPRM,3.267721579,2.235109434,2.093451037,2.435426129,1.849688151,3.561581319,1.772203387,2.374132865
RPRML,0.698218303,1.843333324,1.346419249,0.8580834,1.227924453,1.213738676,0.870905085,1.569337034
RPS10,4.757230999,6.91408655,7.983082396,6.876226747,10.71554514,7.200257404,6.892812791,4.207788368
RPS10P7,1.533920988,0.77652018,0.924222496,1.291024926,1.028772705,1.083287512,0.953306344,1.044941741
RPS11,67.16144789,86.4976983,89.50370961,82.67018775,113.4688448,95.60997513,82.69145074,66.71161037
RPS12,52.92083197,64.85044512,62.34061339,59.28567203,80.45416566,67.97051427,60.03647625,48.02948724
RPS13,21.13684108,30.58952916,28.29181356,30.72468334,35.52267382,31.76094892,30.9643688,24.22315493
RPS14,17.08985766,21.76560641,20.49713923,14.62087965,29.54849847,19.70081219,20.84930782,15.96197002
RPS14P3,2.336797133,1.23163086,1.342973393,1.279179433,1.398521225,2.015854113,1.538717907,1.917490815
RPS15,21.81522639,25.08145204,25.02874092,25.88929608,29.65975791,19.85081829,21.70595305,21.0301364
RPS15A,36.61635927,53.56330928,53.89039759,38.81778204,63.78687942,55.10271348,53.00083803,36.9054424
RPS15AP10,2.906967134,1.368330138,1.337061266,2.2967283,1.636410878,2.720174387,2.024852035,1.643242213
RPS16,7.413976695,8.015661124,10.99828355,10.92100947,11.1958974,15.62388301,8.213311351,9.38470583
RPS16P5,9.179887511,4.297554542,3.324073648,4.612581566,4.158366508,20.00375982,7.244790103,6.031604164
RPS17,0.121126213,0.242313629,0.191012825,0.098076669,0.247446437,0.274770949,0.300302256,0.231914129
RPS18P9,2.852864643,2.558155368,2.007630493,1.713587196,2.750845695,2.960771812,2.849395206,1.966403932
RPS19,25.49642738,26.54595483,25.83380646,17.12748368,33.79496976,24.40033523,27.60676358,17.22341355
RPS19BP1,22.55859668,21.04406113,21.91077506,18.42030795,20.85860762,18.82744357,20.90347845,17.46146266
RPS2,19.04942164,19.81891765,20.79317326,14.82161422,32.93892835,19.99106303,18.34904308,14.99822139
RPS20,86.45089037,102.2067187,115.9473266,90.58996473,132.012756,102.5140552,98.87281635,77.42775955
RPS21,25.53289748,40.07993233,34.5452841,28.71599613,49.66328092,36.24423104,29.51374219,21.94602879
RPS23,149.2999978,196.0251826,193.4419419,219.7740176,273.8705933,214.1262741,196.8040431,171.4814941
RPS24,152.468978,181.4579522,200.5805025,193.4573012,222.3371641,179.6427808,171.3212114,151.9370289
RPS25,97.61915979,122.0441015,123.8132744,89.14359471,137.271028,121.8621579,111.1705941,94.6753287
RPS26,3.603067484,3.346317807,2.015996672,2.913346459,3.351921318,3.465854439,3.622245025,2.706376955
RPS27,27.73635315,33.54572431,32.97277029,46.12295619,46.94555331,33.11605144,34.66192358,26.74711865
RPS27A,69.77412296,101.1377658,100.5464288,84.55967474,120.6949829,105.5615952,98.25610043,74.40441802
RPS27L,16.52799072,24.96096391,25.9940693,22.98483222,29.27156558,26.57909729,26.84070156,22.45338404
RPS28,7.89372907,7.587085944,6.700947093,6.938919036,7.313898146,7.863050916,7.305130116,5.140056714
RPS29,8.981075493,10.41311539,10.2314055,9.166875638,11.93492871,10.10572758,8.952280746,7.911784916
RPS2P32,0.376230995,0.199231436,0.20394904,0.526190564,0.217768624,0.426734002,0.46638549,0.102907161
RPS3,64.78270153,58.51856391,63.08917056,63.86744437,73.37755776,78.20191194,65.06768437,55.59396614
RPS3A,61.81205463,99.43756073,92.69225849,87.99296048,107.0114312,102.4081861,89.98775123,68.71151225
RPS4X,125.2220406,194.4056004,186.631599,136.511873,233.7334993,173.0126104,163.4916135,121.7223775
RPS4Y1,23.11018725,34.26978382,35.92088315,34.333008,38.17315076,34.51441796,30.30712371,26.28819894
RPS5,36.21238482,46.66366857,44.80108961,32.54199618,46.69180604,44.35307645,43.40920928,33.90238503
RPS6,176.51945,173.5603428,178.3885786,179.159053,215.3182149,195.7494113,178.0641767,138.5901742
RPS6KA1,3.903627312,5.227884815,3.946736927,8.186543948,6.575224238,6.320080442,6.529352946,4.980420059
RPS6KA2,84.02278021,89.67850539,93.68878082,71.40717388,94.65721689,72.32005238,74.51969679,71.41082169
RPS6KA2-AS1,0.613069729,0.480960481,0.261840231,0.120340965,0.375728547,0.260761708,0.940923651,0.614854463
RPS6KA2-IT1,1.015735525,0.605112965,0.638212398,0.308417831,0.817041796,0.486034513,0.910621913,0.75533732
RPS6KA3,60.03254415,79.46719888,90.67348191,85.08619079,78.35588854,74.33510378,76.8164448,80.42778475
RPS6KA4,7.940909473,6.152685744,8.489830917,5.242290912,9.007663804,5.72409009,6.10608733,5.092785433
RPS6KA5,41.44567986,48.85716689,42.4195858,59.46521309,58.73673345,56.09167738,51.10312083,47.89327711
RPS6KA6,25.41381001,29.72599599,33.38937261,29.69683431,30.56245338,20.81145317,31.10235313,29.44635744
RPS6KB1,45.14167896,48.81723599,49.38434452,67.21756221,53.22145404,64.06183366,59.48779928,60.54784556
RPS6KB2,7.256890061,3.9773827,4.624599068,4.551483278,5.794597282,6.76521512,6.795280789,4.540829354
RPS6KC1,80.68616836,88.43000688,85.25249101,93.75523935,96.16183081,89.87167952,87.17439903,97.63229883
RPS6KL1,30.37725726,20.14683641,21.03206556,14.63739915,23.77694188,21.10847719,22.33998791,22.99397161
RPS7,35.72582745,48.21529133,51.48440826,40.05784458,71.51855484,50.80133763,46.47646158,36.2817599
RPS8,74.71292275,104.0143909,98.50651684,86.79793607,102.316133,97.86473923,90.07594865,66.6550363
RPSA,45.03589154,57.44167929,54.36306636,79.51432504,93.32200515,56.27633159,51.31111274,38.25728576
RPSAP58,16.95724285,18.84547114,18.3289791,18.27073045,27.53538536,17.21425698,18.99749514,14.90238458
RPSAP9,0.224675144,0.679861227,0.417575803,0.354391365,0.590123029,0.218429311,0.272829071,0.395057698
RPTOR,37.39449498,27.01823224,34.07277419,19.58257473,37.16937457,25.92797229,27.47658797,29.01562869
RPUSD1,2.425485958,1.301530612,1.721217156,1.071235356,2.100911151,1.279246963,1.417441433,1.552407201
RPUSD2,2.20337302,2.616429882,2.842904293,3.435469888,3.16450027,3.265922482,2.873245794,2.766799871
RPUSD3,3.53598866,2.549742207,3.633402333,2.414539853,3.586186371,2.60264852,2.558036005,3.415954838
RPUSD4,10.14049429,12.54037588,12.02937645,10.84794096,12.16899536,11.38977612,12.19405436,12.2820782
RRAD,0.63214852,0.133900565,0.934576356,0.111677389,0.813584638,1.290607865,0.40300835,0.596525821
RRAGA,22.52625228,23.48701698,21.76128765,29.27366364,22.00539227,25.38565766,26.16419085,28.29264201
RRAGB,34.54750206,40.22043698,39.44479607,41.40281913,29.22181599,39.95544347,36.74233673,35.91331349
RRAGC,19.11877339,24.91785253,19.55412134,23.02017249,18.35056505,20.76976528,22.11270841,26.36127049
RRAGD,78.3291112,78.11255351,84.50631253,71.54002653,74.22329383,70.84703143,93.6131578,85.06694335
RRAS,1.215845865,0.879399038,0.876839943,0.851322586,1.138926189,1.614501972,1.008296624,0.973345305
RRAS2,14.33946403,10.93791914,9.609310425,11.59513485,10.00820516,12.79137982,12.59482695,14.72671107
RRBP1,34.31741322,24.91528968,24.59777271,31.72735386,28.49187151,34.86098993,29.38386662,23.99274134
RREB1,7.874608954,9.18329117,9.540271117,8.023882875,10.66434205,8.530227075,9.369849007,7.308646541
RRH,1.741666288,1.712827201,0.919607656,1.277456148,0.876797029,1.508049908,2.081906097,1.709873583
RRM1,35.10871122,39.13778229,37.94516454,49.67705288,33.48006159,47.56348051,38.87536168,37.8946098
RRM2B,50.36406052,81.32110702,63.81133801,117.9990644,60.64896845,86.90801328,88.1283933,86.18736428
RRN3,15.15882577,15.74250037,14.90839706,16.2675903,15.04908701,12.95094513,19.41164938,19.20891759
RRN3P1,5.831397904,5.565624602,4.817481453,4.853298478,9.446472478,10.12067721,6.382886621,5.867075914
RRN3P2,6.020494891,4.930968311,5.8211073,4.174629889,8.154339432,5.940925711,7.164631926,2.815913625
RRN3P3,5.852625641,3.791819003,4.264725056,3.920853731,4.057053612,3.375063898,4.122459709,4.226877171
RRP1,11.44012841,11.54436459,11.37177195,10.45722981,11.76418841,12.07185211,10.46196665,12.74148679
RRP12,11.67318927,7.929652357,11.66989957,7.56510272,11.29591721,7.045142126,9.243636288,9.437436707
RRP15,35.49514627,40.56270917,31.64930508,50.82727797,38.80289393,37.48236431,45.54494936,39.07825974
RRP1B,24.85692973,21.77102391,20.87363766,22.94803331,21.81484753,21.44429761,21.55444803,19.81963779
RRP36,13.08431723,13.65142377,16.32376397,16.04743113,14.23928034,14.42000822,15.37550626,15.18678091
RRP7A,17.55973314,15.49779653,22.51098122,14.39529205,20.71265137,13.99124402,19.16902324,22.97031902
RRP7BP,6.374127507,5.320709215,7.063289413,3.262456936,8.336247599,5.244948873,3.323073458,2.9084809
RRP8,21.64506011,14.97326268,14.95342535,15.15855067,18.74800038,18.44160354,19.66707535,17.53982707
RRP9,2.417179452,2.385466726,2.339076195,1.892504642,2.121099718,1.635641804,2.743454389,2.997713639
RRS1,6.848817459,7.511737089,7.117256157,7.29778212,7.552595454,7.155382134,7.807002413,8.811770436
RRS1-DT,2.481310362,1.871952661,1.768872608,2.522049721,2.180373735,2.515599049,2.780946431,1.171439329
RS1,1.2837271,1.376368841,2.235278956,1.459418622,1.204408177,0.970697983,1.41452506,1.326478282
RSAD1,16.80959574,14.35898034,17.73900461,11.57821684,16.16382012,14.21841812,13.60662175,15.40995459
RSAD2,19.62895196,15.48280846,8.375802012,13.5264385,13.27576308,23.87029846,19.65253008,18.97813664
RSBN1,47.14923609,52.27910346,43.25954165,63.1774094,42.83552371,50.33197535,50.35902857,54.27550205
RSBN1L,27.5520913,30.9193883,30.47487313,37.44982377,29.53265633,35.21226973,34.23274471,35.33474047
RSC1A1,6.936331941,5.073165323,4.432999714,5.646157136,5.045318325,5.477208721,5.453214974,5.206758731
RSF1,264.9597348,262.9158193,257.4341384,267.2461249,266.3391123,255.8343491,250.9553591,257.469374
RSKR,22.58093678,12.36435601,18.2953087,12.67323901,15.90392397,14.94908409,17.62755363,17.29382312
RSL1D1,81.5856128,89.87550953,93.25711204,95.06533144,80.47746666,80.78397725,90.53061376,89.95319668
RSL24D1,42.73552664,72.95669605,78.09506578,90.21976721,72.49733171,65.12626934,68.64973687,68.55387067
