Geneid,featureCounts on data 326: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 334: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 344: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 352: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 358: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 372: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
100133220,0,0,0,8,0,2,2,1,0
100133234,108,56,92,79,102,95,80,75,112
100133251,3,2,9,2,3,8,0,4,0
100133267,0,0,0,0,0,0,0,1,0
100133286,12,1,8,7,9,11,16,10,13
100133301,6,2,2,6,3,2,4,3,8
100133308,4,8,7,6,2,0,5,4,3
100133311,0,0,0,0,0,0,0,0,0
100133315,67,34,61,112,96,83,101,72,105
100133319,149,79,105,110,104,121,140,154,170
100133331,20,3,9,9,6,33,4,25,16
100133461,0,0,0,0,4,2,2,2,5
100133545,0,0,0,1,0,1,0,0,1
100133612,4,0,3,4,0,0,1,3,5
100133669,55,71,97,139,81,75,112,99,125
100133920,180,49,101,121,103,113,133,148,245
100133941,205,518,1228,2027,743,463,1373,303,117
100133957,5,3,7,6,9,3,12,15,2
100133985,11,0,7,8,9,3,12,4,8
100133991,72,19,43,23,41,47,25,38,53
100134015,67,16,23,50,31,49,25,44,79
100134229,43,28,44,62,51,32,83,59,71
100134259,16,9,18,25,14,30,28,25,26
100134317,34,12,9,19,17,21,23,17,49
100134368,24,10,15,26,24,16,22,26,40
100134391,0,0,0,0,0,0,0,0,0
100134444,2,0,0,0,0,0,1,1,0
100134713,63,14,42,26,38,46,63,52,67
100134868,59,22,33,93,32,48,91,46,81
100134869,12,2,3,4,2,0,6,2,3
100134934,0,0,0,0,0,0,0,0,0
100134938,0,0,0,0,1,0,1,1,0
100137047,115,57,94,127,104,105,102,87,140
100137049,6,2,4,3,2,9,3,1,6
10014,1047,768,1060,1841,1499,1261,1508,1297,1463
100141515,2,0,1,0,0,0,0,1,1
100142659,4,2,8,18,11,4,6,14,4
100144595,113,41,65,107,68,89,123,104,138
100144596,0,1,0,0,0,0,0,0,0
100144597,0,0,0,0,0,0,0,0,2
100144602,3,4,7,12,4,3,5,3,6
100144603,58,29,36,51,79,46,59,38,45
100144604,14,7,12,16,17,19,6,6,7
100144748,85,53,63,93,68,79,130,98,122
100147744,0,0,0,0,0,0,1,0,0
100147773,156,104,125,198,175,145,219,171,249
10015,3667,2689,3401,6559,4888,4737,8327,5644,7105
100151643,0,0,0,0,0,0,0,0,0
100151683,107,52,73,97,129,85,131,135,86
100151684,128,23,26,28,30,13,74,109,87
100158262,38,38,42,67,36,78,59,38,51
10016,674,718,1009,1705,1156,1111,1709,1173,1362
100169751,0,0,0,0,0,0,0,0,0
100169752,0,0,0,0,0,0,0,0,0
100169753,0,0,0,0,0,0,0,0,0
100169754,0,0,0,0,0,0,0,0,0
100169755,0,0,0,0,0,0,0,0,0
100169756,0,0,0,0,0,0,0,0,0
100169757,0,0,0,0,0,0,0,0,0
100169758,0,0,0,0,0,0,0,0,0
100169759,0,0,0,0,0,0,0,0,0
100169760,0,0,0,0,1,1,0,0,0
100169761,0,0,0,0,0,0,0,0,0
100169762,0,0,0,0,0,0,0,0,0
100169763,0,0,0,0,0,0,0,0,0
100169764,0,0,0,0,0,0,0,0,0
100169765,0,0,0,0,0,0,0,0,0
100169766,0,0,0,0,0,0,0,0,0
100169767,0,0,0,0,0,0,0,0,0
100169768,0,0,0,0,0,0,0,0,0
100169851,104,26,62,86,59,85,120,125,125
100169890,0,0,0,0,0,0,0,0,0
100169951,0,0,0,0,0,0,0,0,0
100169952,0,0,0,0,0,0,0,0,0
100169953,0,0,0,0,0,0,0,0,0
100169954,0,0,0,0,0,0,0,0,0
100169955,0,0,0,0,0,0,0,0,0
100169956,0,0,0,0,0,0,0,0,0
100169957,0,0,0,0,0,0,0,0,0
100169958,0,0,0,0,0,0,0,0,0
100169959,0,0,0,0,0,0,0,0,0
100169989,31,21,28,35,36,40,38,44,54
10017,37,23,30,72,30,33,62,56,32
100170216,0,0,0,0,0,0,0,0,0
100170217,0,0,0,0,0,0,0,0,0
100170218,0,0,0,0,0,0,0,0,0
100170219,0,0,0,0,0,0,0,0,0
100170220,0,0,0,0,0,0,0,0,0
100170221,0,0,0,1,0,0,0,0,0
100170222,0,0,0,0,0,0,0,0,0
100170223,0,0,0,0,0,0,0,0,0
100170224,0,0,0,0,0,0,0,0,0
100170225,0,0,0,0,0,0,0,0,0
100170226,1,0,0,0,0,0,0,0,0
100170227,0,0,0,0,0,0,0,0,0
100170228,0,0,0,0,0,0,0,0,2
100170229,111,22,42,48,92,58,54,29,76
100170765,8,0,2,3,0,2,2,4,4
100170841,0,0,0,0,0,0,0,0,0
10018,284,154,132,318,303,264,426,357,444
100187716,0,0,0,0,0,0,0,0,0
100188847,0,0,0,0,2,0,0,4,2
100188893,544,445,649,956,789,745,950,721,877
100188917,2,0,2,2,2,0,4,0,4
100188947,26,11,9,16,22,13,28,14,38
100188949,70,26,67,54,25,59,92,56,73
100188953,30,13,16,37,62,54,21,39,52
100188954,31,32,20,25,65,80,14,11,45
100188985,2,0,1,2,4,1,2,4,0
100188986,0,0,0,1,0,0,2,0,4
100188987,0,0,1,1,1,0,0,0,0
100188988,1,2,0,1,1,1,0,0,0
100188990,0,0,0,0,0,0,0,0,0
100188991,0,0,3,2,0,0,0,1,2
100188992,0,0,1,0,1,1,0,0,0
100188993,0,0,0,0,1,1,1,2,0
100188995,4,3,10,6,6,4,10,8,9
100188997,2,0,0,0,0,0,0,2,0
100188998,0,0,1,0,0,0,0,0,0
100189001,1,3,9,11,19,12,12,13,2
100189002,0,0,0,0,0,0,0,0,0
100189003,0,0,0,0,0,0,0,0,0
100189004,0,0,0,1,0,0,0,0,0
100189005,6,2,2,2,1,2,1,3,7
100189006,0,0,1,0,1,1,2,1,0
100189008,3,0,0,2,2,0,2,3,3
100189009,0,0,0,0,0,0,0,0,0
100189011,7,3,4,6,6,5,18,20,14
100189012,1,0,0,0,0,0,0,0,1
100189013,0,0,0,0,1,0,0,0,0
100189014,0,0,0,0,0,0,0,0,0
100189015,1,0,0,0,1,1,1,0,1
100189017,0,0,0,0,0,0,0,0,0
100189018,0,0,0,0,0,0,0,0,0
100189019,0,0,0,0,0,0,0,0,0
100189020,0,0,0,0,1,0,0,0,0
100189021,1,0,0,1,1,2,1,0,2
100189022,0,0,0,2,0,1,0,3,0
100189024,0,0,0,0,0,0,0,0,0
100189025,0,0,0,1,0,0,0,1,1
100189028,7,0,8,4,1,0,8,0,0
100189030,0,3,2,3,2,2,5,4,6
100189032,2,0,0,2,0,2,1,4,2
100189033,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0
100189035,0,0,0,1,0,0,0,0,0
100189036,0,0,0,0,1,0,0,5,0
100189037,0,0,0,6,3,0,8,2,0
100189038,0,0,0,0,0,0,0,0,0
100189039,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0
100189042,0,0,0,0,0,0,0,0,0
100189045,0,0,0,0,0,0,0,0,0
100189046,0,0,0,0,0,0,0,0,0
100189047,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,2,0,0,0
100189049,4,0,0,0,2,0,2,2,0
100189050,0,0,0,0,0,0,0,0,0
100189052,0,0,0,1,0,0,0,0,0
100189053,0,0,0,0,0,0,0,0,0
100189056,0,0,0,0,0,0,0,0,0
100189059,0,0,0,0,1,0,0,0,0
100189062,0,0,0,0,0,0,0,0,0
100189063,0,0,1,0,0,0,0,1,0
100189064,0,0,0,0,0,0,0,0,0
100189065,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0
100189067,0,0,0,0,0,0,0,0,0
100189070,0,0,0,0,0,0,0,1,0
100189071,2,1,5,8,21,12,7,15,23
100189072,0,0,0,0,0,0,0,0,0
100189074,0,0,0,0,0,0,1,0,0
100189075,0,0,0,0,0,0,0,0,2
100189077,0,7,0,4,2,5,3,6,5
100189078,2,0,0,0,1,0,0,0,0
100189080,0,0,0,4,0,5,0,5,0
100189082,0,0,0,0,0,0,0,0,0
100189083,0,1,0,0,0,0,0,0,0
100189084,0,0,0,0,0,0,0,0,0
100189085,0,0,0,0,2,0,0,0,1
100189086,0,0,0,1,0,0,1,0,0
100189088,1,0,0,0,0,0,0,0,0
100189089,2,0,1,0,0,1,1,0,0
100189090,0,0,0,0,0,0,0,0,0
100189091,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,0,0,0,0,0
100189095,0,0,0,0,1,0,0,0,0
100189097,4,0,1,3,2,2,4,2,5
100189098,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0
100189101,0,0,0,0,0,0,0,0,0
100189102,0,1,0,1,2,2,5,8,2
100189103,2,2,0,0,0,1,2,1,1
100189105,0,0,0,0,0,0,0,0,0
100189107,4,0,1,0,3,2,0,0,1
100189109,0,1,1,1,1,0,0,0,2
100189110,0,0,0,1,0,1,0,1,0
100189111,0,0,0,0,0,0,0,0,0
100189112,0,0,2,3,0,0,0,0,0
100189114,0,0,0,0,0,0,0,0,0
100189115,0,0,0,2,2,2,0,0,0
100189118,1,1,0,0,0,0,1,0,0
100189119,0,0,1,0,4,1,1,0,3
100189120,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0
100189122,0,0,0,0,2,0,0,0,0
100189123,0,0,0,0,0,0,0,0,0
100189124,0,0,0,0,0,0,0,0,0
100189125,0,0,0,0,0,1,0,0,0
100189126,0,0,0,0,0,0,2,1,0
100189127,0,0,0,0,0,0,0,0,0
100189130,3,0,1,1,6,0,1,2,2
100189131,0,0,0,0,0,0,0,1,0
100189132,0,0,0,0,0,0,0,0,0
100189133,5,1,2,11,8,3,9,11,23
100189134,0,0,0,0,0,0,0,0,0
100189135,0,0,0,0,0,0,0,0,0
100189136,0,0,0,4,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0
100189138,0,0,0,0,0,0,0,0,0
100189139,0,0,0,0,0,0,0,0,0
100189140,0,0,0,0,0,0,0,0,0
100189141,0,0,0,0,0,0,0,0,0
100189142,0,0,0,0,1,0,0,0,0
100189143,0,0,0,0,0,0,0,0,0
100189144,1,0,0,0,0,0,0,0,3
100189145,0,0,0,0,0,0,0,0,0
100189146,1,1,2,5,3,5,6,1,2
100189149,0,0,0,0,0,0,0,0,0
100189151,1,0,2,0,3,0,0,2,1
100189152,0,0,0,0,0,0,0,0,0
100189153,0,0,0,1,2,1,2,0,0
100189155,0,0,0,0,0,0,2,0,0
100189157,0,0,0,4,0,0,0,2,0
100189158,1,1,0,3,0,0,0,0,0
100189159,0,0,0,0,0,0,0,0,0
100189160,0,0,0,0,0,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0
100189162,0,0,0,2,4,1,0,3,0
100189163,0,0,0,0,3,0,0,0,0
100189164,0,0,2,0,0,0,1,1,5
100189166,0,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0
100189168,14,1,2,3,16,3,6,10,20
100189169,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0
100189171,0,1,0,1,0,0,0,0,0
100189172,0,0,0,0,0,0,0,0,0
100189173,0,0,0,0,0,0,0,0,0
100189174,0,0,0,0,0,0,0,0,0
100189176,0,0,0,0,0,0,0,0,0
100189177,24,2,11,14,16,17,14,13,31
100189178,0,0,0,0,0,0,0,0,0
100189179,0,0,0,0,0,0,0,0,0
100189181,0,0,0,0,0,0,2,1,0
100189182,0,0,0,1,0,0,0,1,0
100189184,0,0,0,0,0,0,0,0,0
100189185,0,0,0,0,0,0,0,0,0
100189187,1,5,3,2,11,6,6,19,5
100189188,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0
100189190,0,0,0,0,1,2,0,0,0
100189191,0,0,0,0,0,0,0,0,0
100189193,0,0,0,0,0,0,1,0,0
100189195,0,0,0,0,0,0,0,2,0
100189196,0,0,0,0,0,0,0,0,0
100189197,0,0,0,1,0,0,0,0,1
100189198,1,0,0,1,2,0,1,1,0
100189199,0,0,0,0,0,0,0,0,0
100189200,0,0,0,0,0,0,0,0,0
100189201,34,2,0,0,4,8,2,7,5
100189202,0,0,0,0,0,0,0,0,0
100189203,2,0,0,0,0,2,2,0,6
100189205,0,0,0,0,0,0,0,0,0
100189206,2,0,2,0,0,6,0,0,1
100189207,0,0,0,0,0,0,0,0,0
100189208,0,0,0,0,0,0,0,2,0
100189209,0,0,0,0,1,0,0,0,0
100189211,0,0,0,0,0,0,0,0,0
100189213,0,0,0,0,0,0,0,0,0
100189214,1,0,0,0,5,0,0,0,0
100189216,0,0,0,0,0,0,0,0,0
100189218,9,0,0,0,0,0,0,0,1
100189219,0,0,0,6,1,0,0,2,0
100189220,0,0,1,0,0,1,2,0,5
100189221,0,0,0,0,0,1,0,0,0
100189222,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0
100189224,1,0,0,0,0,0,1,2,0
100189225,0,0,0,0,0,0,0,0,0
100189226,1,1,0,0,0,1,3,0,0
100189227,1,0,2,1,1,1,3,1,1
100189228,0,0,0,0,0,0,2,0,0
100189229,0,0,0,0,0,0,0,0,0
100189230,0,0,0,0,0,0,0,0,0
100189231,0,0,0,0,0,0,0,0,0
100189232,0,0,0,0,0,0,0,0,0
100189234,0,0,0,0,0,0,0,0,0
100189235,0,0,0,0,0,0,0,0,0
100189237,0,0,0,0,0,0,0,0,0
100189238,0,0,0,0,2,1,3,2,2
100189239,0,0,0,0,0,0,0,0,0
100189240,0,0,0,1,1,0,0,0,0
100189243,0,0,0,0,0,0,1,0,2
100189245,0,0,4,0,0,4,2,10,2
100189247,0,0,0,0,1,0,3,1,0
100189248,0,0,0,0,0,0,0,0,0
100189249,0,0,0,0,0,0,0,0,0
100189250,0,0,0,0,0,0,0,0,0
100189251,0,0,0,0,0,0,0,0,0
100189252,0,0,0,0,0,0,0,0,0
100189253,5,4,2,4,4,3,2,2,3
100189254,0,0,0,0,0,0,0,0,0
100189255,0,0,0,0,0,0,0,0,0
100189257,2,2,2,1,0,2,2,2,1
100189259,0,0,0,0,0,0,0,0,0
100189260,0,0,0,0,0,0,0,0,0
100189261,0,0,0,0,0,0,0,0,0
100189263,0,0,0,0,0,0,0,0,0
100189264,0,0,1,0,0,0,0,1,2
100189265,0,0,0,0,0,0,0,0,0
100189267,6,0,2,5,7,2,6,0,16
100189268,0,0,0,0,0,0,0,0,0
100189269,0,0,0,0,0,0,0,0,0
100189270,18,3,4,3,1,2,3,11,6
100189272,0,0,0,0,0,0,1,0,0
100189273,0,0,0,0,0,0,0,0,0
100189274,0,0,0,0,0,0,0,0,0
100189275,0,0,0,0,0,0,0,0,0
100189276,0,0,0,0,0,0,0,0,0
100189277,3,0,1,0,0,1,2,0,1
100189279,0,0,0,0,0,2,0,2,4
100189280,1,0,0,0,0,0,1,0,0
100189281,0,0,0,0,0,0,0,0,0
100189282,0,0,0,0,0,0,0,0,0
100189283,2,0,0,0,1,0,0,0,1
100189284,10,3,14,16,19,9,10,37,20
100189285,51,3,7,2,3,5,6,2,4
100189286,1,0,0,0,1,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0
100189288,0,0,0,0,0,0,0,0,0
100189289,2,1,0,0,1,1,0,2,1
100189290,0,0,0,0,0,0,0,0,0
100189291,0,0,0,0,0,0,0,0,0
100189292,0,0,0,0,0,0,0,0,0
100189293,0,0,0,0,0,0,0,0,0
100189294,0,0,0,0,0,0,0,0,0
100189295,0,0,0,0,0,0,0,0,0
100189296,0,0,0,0,0,0,0,0,0
100189297,0,0,0,0,0,0,0,0,0
100189298,1,0,1,0,0,0,0,0,0
100189299,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,0,0
100189301,0,0,0,0,0,0,0,0,4
100189303,0,0,0,0,0,0,0,0,0
100189305,0,0,1,0,0,0,0,0,0
100189306,0,1,1,2,0,1,2,0,3
100189307,0,0,0,0,0,0,0,0,0
100189308,0,0,0,0,0,0,0,0,0
100189310,0,0,0,0,2,0,0,0,0
100189313,1,0,0,0,2,0,2,0,1
100189314,2,0,0,0,0,0,0,0,0
100189315,0,0,0,0,0,0,0,0,0
100189316,0,0,0,0,0,0,0,0,0
100189317,0,1,0,0,0,0,0,0,0
100189318,0,0,0,0,0,0,0,0,0
100189319,0,0,0,0,0,0,0,0,0
100189321,0,0,0,0,0,0,0,0,0
100189323,0,0,0,0,2,1,0,1,0
100189324,0,0,0,0,0,0,0,0,0
100189326,0,0,0,0,0,0,0,0,0
100189328,0,0,0,2,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0
100189331,0,1,0,0,0,0,0,0,1
100189332,0,0,0,0,0,0,0,0,0
100189333,2,0,0,2,4,11,6,5,9
100189334,0,0,0,0,0,0,0,0,0
100189335,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,0,0,0,0,0
100189337,0,0,0,0,0,0,0,0,0
100189339,6,1,5,4,14,2,10,0,5
100189340,0,0,0,0,0,0,0,2,1
100189342,0,0,0,0,0,0,0,0,0
100189343,0,0,0,0,0,0,0,2,1
100189344,0,0,0,0,0,0,0,0,0
100189345,0,1,0,0,0,0,0,0,0
100189346,0,0,0,0,0,0,0,0,0
100189347,1,0,1,0,3,5,1,0,5
100189348,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,1,0
100189355,10,0,4,4,7,9,2,4,10
100189356,0,0,0,0,0,0,0,0,0
100189357,0,0,0,0,1,4,0,0,0
100189359,0,0,0,0,1,1,3,0,0
100189360,0,0,0,0,0,0,0,0,0
100189362,0,0,0,0,0,0,0,0,0
100189363,0,0,0,0,0,0,0,0,0
100189364,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0
100189366,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0
100189370,0,0,1,3,1,0,2,2,3
100189371,0,0,0,0,0,0,1,1,2
100189372,0,0,0,0,0,0,0,0,0
100189373,0,0,0,0,0,0,0,1,0
100189374,0,0,0,0,0,0,0,0,0
100189376,0,0,0,0,0,0,0,0,0
100189378,0,0,0,0,0,0,0,0,0
100189379,0,1,0,0,3,1,1,0,1
100189380,0,0,0,0,0,0,0,0,0
100189382,0,0,0,0,0,0,0,2,0
100189383,0,0,0,0,0,0,0,0,0
100189384,0,0,0,0,0,0,2,0,0
100189385,0,0,0,0,0,0,0,0,0
100189387,0,0,0,0,2,0,1,0,1
100189388,0,0,0,0,0,0,0,0,0
100189390,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0
100189393,0,0,0,0,0,0,0,0,0
100189394,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,0,0,0,0,0
100189399,0,7,7,16,33,15,9,21,19
100189400,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,0,0
100189402,1,0,0,1,0,1,1,1,2
100189405,0,0,0,0,0,0,0,0,0
100189406,39,0,17,6,2,7,30,58,107
100189407,2,0,1,0,0,2,0,0,1
100189408,0,0,0,0,0,0,0,0,0
100189409,0,0,0,0,0,0,0,0,0
100189410,0,0,0,0,0,0,0,0,0
100189412,0,0,0,0,0,0,0,0,0
100189413,2,0,0,0,0,0,4,1,0
100189414,2,1,1,0,4,1,7,6,2
100189415,0,0,0,0,0,0,0,0,0
100189416,0,0,0,0,0,0,0,0,0
100189418,1,0,0,0,0,0,0,2,1
100189419,0,0,0,2,0,0,0,0,0
100189422,0,0,0,0,0,0,0,0,0
100189424,0,0,0,0,0,0,0,0,1
100189425,0,0,0,0,0,0,0,0,0
100189427,0,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,0,1,0,0
100189430,0,0,0,0,0,0,0,0,0
100189432,10,1,6,4,16,13,9,8,31
100189433,0,0,0,0,0,0,0,0,0
100189435,0,0,1,0,6,0,2,4,1
100189436,0,0,0,0,0,0,0,0,0
100189437,0,0,0,0,0,0,0,0,0
100189438,0,0,0,0,0,0,0,1,0
100189541,0,0,0,0,0,0,0,0,0
100189589,471,223,433,365,366,361,519,421,532
10019,965,359,569,987,943,689,1141,912,1166
100190938,55,27,41,107,53,52,62,53,84
100190939,250,85,185,288,202,234,236,243,306
100190940,10,11,12,32,14,11,24,18,17
100190949,0,0,0,1,0,0,2,2,1
100190986,76,10,18,25,24,41,26,51,51
100191040,17,4,3,17,27,7,39,15,33
100191063,0,0,0,0,0,0,0,0,0
100192204,62,5,28,8,29,29,31,31,37
100192378,123,95,136,168,222,152,223,131,182
100192379,0,0,0,0,0,1,0,2,2
100192386,402,73,448,282,221,411,175,194,193
100192420,0,0,0,0,0,0,0,0,0
100192426,11,5,14,8,7,14,9,25,33
1002,300,106,275,292,251,257,308,250,361
10020,1171,924,1237,2119,1536,1470,2493,1798,2348
10021,68,12,15,47,35,33,36,54,58
100216001,0,0,0,0,0,0,2,0,0
100216479,126,86,58,129,135,173,125,132,202
100216545,421,150,250,392,356,327,454,295,546
100216546,1926,496,805,1442,1386,1341,1764,1302,1951
10022,0,1,7,3,0,4,6,2,4
10023,42,59,81,103,73,93,133,94,137
100233156,0,0,0,0,0,0,0,0,0
100233209,25,25,28,71,60,60,59,42,51
10024,0,0,1,0,0,0,2,1,1
100240728,0,0,0,0,0,0,0,0,0
100240734,0,0,0,0,0,0,0,1,0
100240735,1,0,6,2,4,3,4,4,7
10025,162,52,121,178,118,100,178,197,255
10026,1826,2502,2453,4204,3078,2835,5052,3341,3564
100268168,21,8,23,9,28,23,25,10,34
100270679,0,0,0,0,0,0,0,0,0
100270680,4,0,5,0,0,0,2,0,0
100270746,21,12,11,38,4,16,58,26,32
100270804,116,70,126,166,129,112,217,117,151
100271702,30,5,1,22,13,23,20,11,35
100271715,594,352,577,620,623,573,743,636,703
100271722,46,26,7,59,60,34,69,37,45
100271832,39,11,6,30,14,11,42,48,35
100271835,0,0,0,0,0,0,0,0,0
100271836,867,356,342,755,631,884,958,685,1124
100271846,3,0,2,0,0,0,0,1,0
100271849,0,0,0,0,0,0,1,1,0
100271873,24,15,14,7,26,25,20,20,29
100271874,0,0,0,0,0,0,0,0,0
100271927,8,3,13,34,27,28,28,10,5
100272147,171,153,191,303,288,255,322,231,274
100272216,1,0,0,1,2,2,0,5,2
100272217,56,35,31,59,44,57,72,45,44
100272228,382,83,160,356,334,282,329,298,405
100286844,174,117,159,290,247,188,356,270,307
100286922,0,0,0,0,0,0,0,0,0
100286938,0,0,0,0,0,0,0,0,0
100286979,43,28,52,69,77,80,85,81,79
100287010,5,4,3,6,10,15,15,7,4
100287013,21,9,21,18,25,40,47,18,21
100287015,56,30,55,96,53,44,64,59,69
100287029,2,0,0,0,7,0,0,1,1
100287036,45,1,12,8,8,13,19,6,22
100287042,47,21,20,38,41,31,54,45,40
100287072,11,6,10,16,14,13,17,28,8
100287082,4,7,7,6,10,8,9,11,16
100287083,0,0,0,0,0,0,0,0,0
100287098,4,0,1,0,3,0,4,2,3
100287102,1,0,0,0,0,1,3,1,0
100287114,1,2,0,5,0,2,2,2,8
100287144,4,0,1,2,0,0,3,2,0
100287171,49,34,29,93,34,64,75,43,89
100287177,20,1,20,18,7,20,13,15,20
100287178,2,2,0,3,0,2,0,1,0
100287205,0,1,1,1,1,0,0,0,0
100287216,15,19,4,30,16,8,18,18,8
100287225,328,98,55,386,247,232,628,542,767
100287226,11,10,3,8,7,16,16,12,14
100287227,8,14,15,40,10,20,15,11,23
100287238,1,0,1,0,0,0,1,0,0
100287284,15,9,30,29,49,21,37,35,24
100287294,0,0,0,0,0,0,0,0,0
100287314,146,65,68,80,116,128,138,100,140
100287327,0,0,0,0,0,0,0,1,0
100287362,1,0,0,0,0,6,2,1,3
100287364,0,0,0,0,2,0,0,2,1
100287387,1,0,1,2,4,0,0,0,0
100287399,0,0,0,0,0,0,0,0,0
100287404,0,0,0,0,0,0,0,0,0
100287441,0,0,0,0,0,0,0,0,0
100287477,9,4,9,12,8,4,9,6,10
100287478,0,0,0,0,0,0,0,0,0
100287482,190,188,299,300,330,269,348,217,197
100287513,0,0,0,0,0,1,0,0,0
100287559,43,24,37,70,61,89,39,55,58
100287569,84,31,56,65,46,57,58,44,88
100287592,9,2,5,7,19,18,6,13,21
100287596,8,7,5,12,5,5,5,4,7
100287616,181,57,114,174,69,173,153,175,156
100287632,3,0,1,10,4,2,7,9,2
100287639,1,0,0,0,2,1,7,4,0
100287704,0,0,0,0,0,0,0,0,0
100287718,4,4,18,145,15,16,87,12,14
100287722,99,31,57,62,80,87,88,96,122
100287728,0,0,0,0,0,0,1,0,0
100287765,589,540,735,1061,958,887,1117,933,853
100287792,3,1,0,0,1,0,0,1,0
100287808,0,0,0,0,0,0,0,0,0
100287814,2,5,3,5,1,0,3,2,1
100287823,0,0,0,0,0,0,0,0,0
100287834,0,0,0,0,0,0,0,0,0
100287846,460,335,474,753,482,547,687,495,574
100287879,3,0,8,11,7,2,12,2,0
100287896,432,384,379,605,504,523,809,454,675
100287898,0,0,2,2,0,2,2,2,6
100287902,0,6,0,0,0,7,6,9,5
100287932,593,715,967,1595,1283,1079,1753,1154,1515
100287944,19,4,19,11,28,33,38,18,38
100287948,5,4,10,5,2,9,12,9,8
100288069,26,8,21,42,13,43,24,13,52
100288072,16,2,7,13,18,23,13,16,13
100288077,2,1,0,0,2,2,2,0,0
100288079,22,12,13,12,11,8,5,12,25
100288122,292,38,94,97,149,120,110,138,275
100288123,42,5,19,25,17,15,38,29,30
100288142,241,85,159,205,234,258,196,162,201
100288152,83,43,89,77,133,63,134,96,100
100288162,6,0,2,5,2,1,0,14,4
100288181,201,105,117,143,140,214,315,218,201
100288198,177,80,104,185,182,163,317,175,290
100288254,1,0,4,3,3,3,4,4,1
100288287,0,0,0,0,0,0,0,0,0
100288323,0,0,0,0,0,0,7,0,0
100288332,18,12,10,10,8,4,4,26,13
100288346,175,34,117,96,93,126,101,111,132
100288380,0,1,2,0,0,1,1,1,0
100288413,14,12,10,10,14,17,24,19,28
100288428,139,51,56,204,144,99,216,137,182
100288432,43,16,24,44,31,28,53,55,56
100288485,0,0,0,0,0,1,0,0,0
100288486,4,4,1,10,4,3,2,4,9
100288520,4,0,8,2,7,2,1,2,1
100288524,0,0,0,0,0,0,0,0,0
100288527,0,0,0,0,0,0,0,0,0
100288562,0,0,0,0,0,0,0,0,0
100288570,4,0,1,1,4,0,0,0,0
100288615,23,322,453,515,597,343,703,83,244
100288637,6,0,1,2,8,0,0,7,7
100288687,0,0,0,0,0,0,0,0,0
100288695,39,27,22,44,56,45,79,54,76
100288730,0,1,0,0,0,1,0,0,0
100288748,3,0,0,1,1,0,0,0,0
100288778,24,4,0,0,4,4,2,2,2
100288797,0,0,0,0,0,0,0,0,0
100288798,55,26,33,56,55,54,49,41,57
100288801,42,5,25,13,8,17,37,15,72
100288805,1056,639,906,1154,1185,1453,1281,1030,780
100288814,26,3,8,18,15,14,8,5,13
100288831,53,10,36,47,44,49,32,39,44
100288842,24,18,30,34,50,40,53,33,40
100288846,4,0,7,4,8,6,10,4,4
100288866,0,0,2,4,0,0,4,2,0
100288911,24,15,26,69,35,19,36,21,22
