Geneid,featureCounts on data 410: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 418: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 420: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 428: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 432: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 436: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 442: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 444: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 456: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
79573,1634,1737,1299,2717,2484,512,985,1126,1885
79574,7,2,4,9,3,15,3,7,1
79575,405,556,428,906,345,386,200,192,476
79576,604,558,572,1057,688,276,283,300,595
79577,3343,3044,2021,5346,3345,858,1634,1922,3552
79581,106,135,67,169,121,122,46,48,105
79582,2091,2209,1764,3705,3050,531,1241,1486,2444
79583,492,408,248,543,439,310,192,236,446
79585,0,0,0,0,0,0,0,0,0
79586,544,369,268,590,276,482,124,196,523
79587,764,651,428,1364,699,414,355,335,723
79589,424,488,388,938,463,83,220,318,670
79590,734,757,682,1335,1038,971,425,516,968
79591,1587,1300,1115,2573,1538,730,644,849,1228
79594,530,647,397,1021,575,738,281,325,658
79595,1451,1163,802,1947,896,325,418,546,1052
79596,935,1073,899,1917,1489,212,711,815,1448
79598,3834,4303,3031,7350,5095,927,2315,3014,4652
796,4,2,0,7,1,0,1,0,1
79600,349,353,247,667,518,82,231,207,413
79602,2446,2322,1218,4743,2598,869,896,1642,2435
79603,1060,899,674,1418,782,931,400,555,1048
79605,5096,3878,2575,5654,2569,3227,1269,1706,3732
79607,860,893,537,1467,1182,349,501,514,1053
79608,2867,2785,1964,3999,3034,1109,1355,1555,2940
79609,417,601,372,899,648,130,304,364,554
79611,1282,1197,401,1911,1645,299,649,766,1294
79612,1512,1502,1113,2551,1933,383,880,962,1586
79613,1643,1632,1452,2752,1745,890,754,908,1749
79616,98,40,38,117,84,30,23,28,35
79618,7334,5795,3423,9946,5831,2062,2753,3578,5288
79621,1339,1059,1011,2721,1645,303,847,988,1576
79622,676,650,747,1463,892,622,428,459,940
79623,579,428,487,1112,411,305,146,241,449
79624,1060,1599,1131,2493,1706,99,911,965,1865
79625,325,356,100,392,503,32,144,117,248
79626,24,59,19,99,94,66,40,22,46
79627,14792,15078,6661,25389,18806,2483,8977,11125,19281
79628,1640,742,931,4963,1568,1005,408,1590,1312
79629,77,56,67,101,38,87,20,22,61
79630,111,116,76,287,249,73,80,81,137
79631,948,1098,752,1724,1339,561,471,616,1136
79632,4528,4593,3053,7512,5377,973,2277,2484,4788
79633,1921,2022,977,3610,2714,561,737,843,1663
79634,2146,2508,2201,3904,3128,823,1450,1661,2602
79635,266,227,145,484,504,77,154,188,297
79637,156,114,82,187,90,70,35,45,131
79639,117,63,89,148,102,93,39,73,124
79640,1034,690,763,1327,606,634,334,344,672
79641,1575,1855,1432,2485,1595,1523,717,983,1904
79642,474,328,320,582,408,210,205,330,479
79643,224,144,119,293,85,209,51,69,137
79644,500,663,463,1002,852,143,299,377,664
79645,193,75,54,298,217,57,51,141,344
79646,5530,6994,4755,10937,7828,1683,3384,4130,7010
79647,2541,2792,1779,4568,2592,621,1227,1661,3049
79648,1587,1417,1113,2411,1589,451,672,808,1223
79649,210,205,125,456,284,111,103,115,267
7965,181,253,193,373,305,112,139,130,338
79650,449,292,216,522,274,494,142,162,292
79651,50,109,87,369,147,128,61,71,181
79652,47,97,33,145,89,57,32,46,82
79654,896,917,639,1316,727,1309,412,448,864
79656,592,610,612,801,556,351,274,354,646
79657,1955,2269,2009,3416,2347,322,1198,1433,2447
79658,1845,2979,2592,4264,3894,640,1123,717,1539
79659,8703,9470,7360,15430,13066,2966,5494,5769,9772
79660,124,106,46,270,185,34,72,74,146
79661,380,344,242,509,347,269,170,135,330
79663,473,401,276,626,558,167,222,270,368
79664,1793,1855,1222,3328,2632,442,921,1244,1993
79665,1370,1914,1235,2826,2528,678,939,1042,1855
79666,485,498,240,793,959,111,301,321,623
79667,274,302,143,468,298,168,179,124,224
79668,2757,3122,2254,4773,3867,579,1929,2105,3581
79669,58,88,20,78,54,16,23,19,29
79670,3712,3610,2297,5551,3561,1870,1623,1866,3425
79671,142,110,109,224,141,178,65,83,114
79672,867,805,663,1399,806,761,518,508,1248
79673,988,1226,919,1862,1370,514,634,621,1489
79674,66,37,36,48,61,20,28,31,54
79675,1784,1887,1329,2934,2210,375,988,1245,1749
79676,148,121,105,218,151,107,48,65,132
79677,2943,3210,2495,4880,3424,750,1494,1673,3060
79679,6,8,4,12,6,0,6,1,4
79680,1739,1478,1166,2031,1239,936,587,874,1629
79682,40,63,56,75,64,6,18,33,48
79683,1482,1109,777,1754,895,497,387,458,1007
79684,890,686,467,1227,847,321,410,471,621
79685,1841,1641,1283,2974,1362,474,818,1168,1889
79686,43,29,36,155,104,48,31,60,66
79689,91,71,48,111,134,16,51,57,102
79690,76,149,71,257,123,61,38,69,103
79691,560,595,288,832,702,288,265,302,546
79692,451,488,316,963,844,128,260,361,616
79693,323,426,255,647,349,135,181,215,419
79694,583,806,460,1131,1059,37,427,553,999
79695,87,69,59,152,115,76,58,63,95
79696,406,416,313,603,390,424,196,233,341
79697,245,230,173,389,235,168,109,162,295
79698,2000,2186,1878,2475,2172,568,1157,1360,2508
79699,10284,13053,9242,20053,12699,2423,7169,8365,15783
797,5,2,2,10,4,1,8,2,13
79701,403,287,256,517,357,347,146,147,352
79703,733,569,604,1097,753,264,249,382,627
79705,1302,878,1071,1245,713,958,547,595,1038
79706,29,29,29,35,36,38,16,23,21
79707,2499,2251,1768,3579,2152,956,934,1125,2259
79709,530,397,330,1036,516,475,180,238,426
79710,246,287,230,660,462,191,160,189,261
79711,195,143,189,350,212,287,87,72,159
79712,3812,4310,3433,7217,4547,878,2172,2706,4786
79713,21,13,7,27,23,10,3,6,17
79714,317,319,290,515,355,428,176,198,322
79716,23,12,11,14,22,9,7,6,16
79717,575,889,756,1393,1131,355,495,563,979
79718,15525,17942,11235,27345,19193,2219,9053,10969,18715
79719,2796,3224,2926,5274,4031,1814,2059,2326,4266
79720,881,629,393,1106,519,537,246,249,464
79722,210,373,186,467,319,180,92,91,220
79723,598,716,445,949,786,225,333,412,723
79724,469,548,382,905,491,445,229,227,594
79725,315,350,236,636,651,55,255,407,487
79726,1507,1053,1023,2314,1162,1053,510,636,1093
79727,6,19,17,15,21,13,7,7,13
79728,828,919,676,1325,989,265,585,529,1059
79729,458,324,272,591,271,384,123,142,284
79730,63,73,47,114,106,12,30,42,87
79731,619,583,606,1306,833,273,456,475,1014
79733,20,7,6,11,15,14,11,8,7
79734,1132,1363,1157,2125,1314,1213,566,656,1478
79735,511,361,345,670,239,412,118,184,348
79736,279,326,206,496,363,100,143,209,322
79738,1228,1571,1113,2179,2086,125,915,1059,1937
79739,11472,10230,10328,22058,10777,4082,5566,8259,11880
79740,1961,1643,2258,2007,1865,395,1207,980,1623
79741,3632,3830,3546,7823,6520,680,2301,2603,4728
79742,225,203,63,593,384,136,62,177,205
79744,518,505,343,749,654,287,329,310,499
79745,4096,4835,3281,7362,5916,1492,2756,3187,5430
79746,28,36,17,44,31,9,18,12,25
79747,4,10,16,14,15,6,4,10,17
79748,5,2,4,29,10,7,1,5,10
7975,453,420,244,824,303,605,97,111,424
79750,3883,5181,2850,6860,5281,727,2713,2584,4308
79751,1485,896,803,1473,524,1022,361,443,1098
79752,1288,1757,1434,2853,2532,518,1057,1059,2053
79753,933,1026,618,1160,902,301,468,554,982
79754,471,449,323,755,498,268,263,264,637
79755,168,93,56,170,81,153,36,41,70
79758,300,188,132,339,195,115,137,131,216
79759,152,107,95,217,124,193,53,67,121
7976,13855,15195,10002,20667,14159,3081,8187,9128,16335
79760,204,153,80,240,110,147,53,86,143
79762,8768,9650,8855,12087,7863,6314,4043,4568,9812
79763,199,212,153,283,267,270,87,75,235
79767,77,61,52,97,33,81,22,14,58
79768,1417,1493,934,2172,1869,147,838,923,1477
79770,2599,3051,2198,4938,3700,1232,1692,1883,3751
79772,6365,6057,5058,12689,7669,2499,3263,4620,8487
79774,66,56,25,91,52,16,19,15,37
79776,3342,2086,899,5017,2450,866,952,1121,1925
79777,193,204,189,383,203,219,90,97,272
79778,411,331,269,696,253,536,116,143,335
7978,522,823,522,1087,902,161,385,439,719
79780,4929,3420,2687,7184,3770,2202,1671,2372,3554
79781,1591,1313,807,1940,1327,850,704,460,1630
79782,18,17,0,10,13,0,7,4,10
79783,151,151,82,187,158,59,82,95,138
79784,1126,526,611,1444,446,1930,254,330,652
79785,246,292,170,496,385,88,56,94,123
79786,2005,1832,1229,3243,2066,984,786,939,1996
79788,171,101,114,269,240,30,84,58,139
79789,2211,1685,1306,5319,1797,1521,859,1714,1976
7979,825,1029,943,1593,1130,731,486,646,1187
79791,2221,1904,1528,3035,1661,1772,780,997,2109
79792,0,1,1,2,0,0,0,0,3
79794,2793,3067,1884,4645,2793,933,1460,1847,3269
79796,1743,1589,1179,2783,1826,545,848,1041,1834
79797,126,75,84,196,96,174,37,78,117
79798,352,296,233,476,230,503,112,161,319
79799,0,0,0,0,0,0,0,0,0
7980,6,15,6,20,8,6,2,8,12
79800,2038,2097,1626,3165,2839,446,1087,1471,2253
79801,237,192,123,182,219,130,108,93,173
79802,24,10,9,6,16,6,7,5,7
79803,330,289,197,458,363,470,77,167,418
79804,0,0,0,0,1,0,0,0,0
79805,206,123,75,182,204,62,73,90,184
79807,608,607,507,777,746,114,348,405,732
79809,3868,3947,3083,5795,4744,1006,2061,2643,3957
79810,485,543,441,793,479,171,273,319,575
79811,5806,5771,4425,9915,5882,3728,2656,3213,5478
79812,302,298,196,746,410,358,126,170,308
79813,1722,1290,910,2897,1207,1261,554,580,1220
79814,257,216,195,393,244,191,115,169,215
79815,2034,1719,1372,2373,1630,724,1077,1344,2432
79816,14,9,10,21,19,24,7,6,10
79817,1233,806,538,1624,776,268,311,673,668
79818,251,221,128,330,190,188,90,103,183
79819,804,1010,986,1807,1898,141,670,702,1237
7982,997,946,543,1368,886,247,464,478,961
79820,0,0,0,2,2,0,0,0,2
79822,192,245,201,261,313,79,121,104,224
79823,311,309,154,519,401,94,180,185,302
79825,53,80,28,103,94,105,29,19,74
79827,200,197,202,358,261,96,108,185,217
79828,1636,1669,1152,2586,1934,480,915,1059,1711
79829,743,713,481,937,580,519,234,317,550
79830,529,642,364,1064,888,100,341,349,639
79831,185,131,129,283,120,209,72,76,154
79832,4979,4430,2925,8011,4763,725,2138,2721,4204
79833,438,584,419,762,617,133,277,314,572
79834,9281,5936,4977,11453,5584,2886,2692,3383,6544
79836,329,342,100,489,432,154,111,146,332
79837,2901,2850,1786,3929,2174,1382,1154,1553,3247
79838,55,36,38,77,58,15,24,25,49
79839,731,854,571,1201,966,540,459,436,773
7984,13,14,15,16,7,19,6,16,6
79840,189,206,161,398,257,51,137,150,261
79841,17,13,2,42,42,9,10,2,13
79842,234,231,154,354,236,136,108,141,249
79843,94,38,11,87,51,2,4,12,21
79844,325,257,199,926,129,207,73,42,349
79845,20,18,10,42,26,11,2,20,18
79846,1033,794,679,1077,990,355,449,527,823
79847,414,304,160,551,266,269,105,166,266
79848,3189,2997,2269,4877,3307,1097,1385,1508,2418
79849,5,1,0,0,0,0,0,2,0
79850,243,178,118,306,175,111,61,100,192
79852,4,5,4,6,0,3,0,2,2
79853,28,25,11,29,32,11,12,15,32
79854,105,76,44,91,70,63,39,52,54
79856,395,401,354,1071,653,282,208,332,478
79857,0,0,0,0,0,0,0,0,0
79858,1109,1269,990,1502,1602,995,634,801,1395
79861,3,5,1,0,0,0,0,0,7
79862,212,273,291,528,314,90,182,184,233
79863,1037,827,698,1381,1005,847,364,479,703
79864,581,513,371,787,460,183,196,199,518
79865,0,0,1,4,0,0,0,0,1
79866,119,88,64,179,144,14,74,66,119
79867,732,672,523,1080,535,530,341,392,668
79868,2737,2417,1638,3782,2745,709,1259,1540,2130
79869,2659,2035,1231,2934,1807,1439,898,1051,2057
79870,12458,16300,8614,21546,18292,2366,8703,8779,17624
79871,2798,2739,2227,4593,3332,913,1481,1890,2863
79872,1884,2242,1452,3153,2148,322,1017,1276,2222
79873,140,138,146,209,147,307,89,98,165
79874,203,140,161,297,130,397,57,83,151
79875,448,470,191,450,461,214,135,236,381
79876,2879,3270,2539,4891,3816,1260,1880,2097,3835
79877,1304,1256,738,1940,1246,450,616,688,1489
79879,575,397,284,766,400,449,178,242,495
7988,274,282,190,521,268,353,106,144,227
79882,3746,3737,3135,6069,4378,823,1892,2337,4126
79883,21,12,18,23,15,25,8,8,10
79884,6584,7842,5458,10595,7155,1227,4206,5007,8335
79885,1620,1245,1050,2354,1388,1769,611,818,1524
79886,809,857,518,1305,963,345,505,503,926
79887,31,58,14,98,149,19,28,37,52
79888,343,306,180,337,262,169,143,172,399
79890,68,62,63,159,48,105,24,25,70
79891,669,666,510,911,683,504,355,408,767
79892,906,1050,607,1890,1479,294,578,668,1087
79893,4,2,5,381,15,8,1,6,4
79894,281,278,173,496,295,190,100,133,252
79895,505,1152,811,1929,1790,460,518,574,1162
79896,870,915,823,1448,1226,261,565,625,1060
79897,0,0,0,0,0,0,0,0,0
79898,236,338,329,520,426,91,192,192,342
79899,182,110,88,499,239,93,54,149,109
799,19,30,17,52,93,7,13,13,48
79901,2002,2735,499,3440,3914,430,1383,1832,3074
79902,541,457,349,793,572,369,258,227,490
79903,656,452,359,732,470,217,167,216,376
79905,352,184,235,786,310,158,106,174,261
79906,300,263,198,409,247,397,139,132,387
79908,2,0,0,7,9,0,0,0,0
7991,3141,4006,3646,5881,4701,1001,2355,2541,5398
79912,550,658,467,985,714,100,320,467,697
79913,508,434,357,821,586,409,225,265,549
79915,654,612,503,967,756,215,338,397,555
79917,81,98,60,144,89,90,31,47,71
79918,506,432,329,746,579,247,228,284,457
79919,0,0,0,0,0,0,0,0,0
79921,3255,3806,3363,5279,2904,3110,2079,2168,4159
79922,12,2,2,10,3,6,0,3,4
79923,16,2,2,1,0,2,0,0,4
79924,0,0,2,0,0,0,2,0,0
79925,1862,1846,1464,2476,1861,868,865,988,1975
79927,22,23,7,41,41,52,4,11,26
79929,609,498,507,1396,810,334,275,553,715
7993,439,517,452,630,738,220,305,313,635
79930,59,40,25,88,44,38,17,30,40
79931,51,32,51,246,38,51,29,51,81
79932,4848,4114,3285,6681,3919,3048,2088,2572,4831
79933,61,54,41,114,38,64,20,30,30
79934,220,182,127,381,219,275,60,130,179
79935,14,13,8,15,10,11,4,4,12
79937,670,772,521,1261,979,132,374,448,784
79939,2219,2238,1433,2885,1681,840,863,1059,2090
7994,5931,5204,3677,8645,5425,2854,2272,2807,5101
79940,1324,1848,473,1838,1994,396,764,916,1241
79943,328,251,205,432,229,292,119,175,305
79944,1328,1103,863,1651,1448,311,603,745,1109
79946,13,4,4,9,8,12,7,7,20
79947,1382,1272,1242,1997,1345,1333,576,745,1366
79948,258,293,263,441,172,169,101,125,257
79949,82,6,13,22,6,8,7,8,6
79953,1612,1439,1042,2644,1524,696,637,915,1712
79954,1714,1890,1276,2638,1954,752,850,986,1756
79955,424,363,399,483,336,384,132,210,335
79956,1932,2189,1218,3846,2320,544,988,1538,2274
79957,1380,855,642,3432,1242,1119,533,632,984
79958,45,28,20,49,23,28,6,24,19
79959,461,578,384,799,653,107,264,351,508
79960,2261,2207,1630,2843,2554,1448,1207,1356,2440
79961,60,69,48,127,114,42,37,43,84
79962,71,55,57,125,91,21,39,58,52
79963,532,416,402,681,546,194,243,342,630
79966,13855,14073,8936,22380,16586,3961,7809,10185,14811
79968,160,140,104,271,237,60,98,128,168
79969,0,7,0,0,0,0,0,0,0
79970,1036,1081,743,1808,1186,825,498,562,918
79971,1651,2253,1183,3648,2565,1376,1055,1067,2113
79973,164,196,141,413,326,54,125,102,201
79974,148,526,222,971,1029,148,250,263,475
79977,64,38,29,58,46,27,23,37,36
79979,561,523,400,953,560,387,254,312,607
79980,291,358,335,565,396,331,196,201,396
79981,4,0,0,0,2,6,1,0,2
79982,7996,10868,7808,16096,11366,1444,6280,7292,13490
79983,27,24,6,9,10,0,6,10,15
79986,338,355,366,764,648,90,465,190,692
79987,930,796,736,2152,895,748,409,681,864
79989,438,368,296,582,525,139,232,254,473
79990,109,54,61,140,96,114,33,44,129
79991,1065,849,630,1307,826,359,418,468,924
79992,252,168,149,423,177,127,94,116,161
79993,880,1097,607,1941,1537,218,511,767,1182
79998,128,49,31,82,31,69,17,37,53
79999,2,8,2,6,0,0,2,0,0
800,2634,2929,2072,4733,3323,1616,1403,1385,2478
8000,15,8,8,13,6,20,7,10,6
80000,670,452,326,1152,792,138,277,434,574
80003,7721,7475,6469,12870,6974,2638,3439,4055,7168
80004,43,33,25,40,17,36,22,16,29
80005,2912,1500,1267,7842,2737,1655,877,2064,2443
80006,1720,2227,1930,3316,2912,462,1233,1497,2754
80007,654,779,627,1163,729,141,399,523,896
80008,15,83,34,200,121,26,42,40,62
8001,1938,2651,1502,2887,1892,257,1209,1076,2124
80010,419,277,211,390,332,90,128,195,308
80011,5089,6085,5276,9068,7227,2837,3194,3883,6672
80012,8458,7755,4291,11449,8784,2072,3808,4852,7498
80013,3949,4898,3725,8686,6808,2022,3023,3222,5963
80014,2553,2419,1814,3872,2740,1415,1045,1261,1984
80017,2008,2034,1399,3393,2291,1251,1054,1081,2172
80018,3415,3322,2634,5484,3635,1098,1864,2196,3441
80019,37,45,26,81,42,45,31,16,46
80020,1367,1011,584,1797,571,589,378,457,865
80021,775,798,666,1249,971,266,418,516,849
80022,441,245,284,1340,264,492,119,112,249
80023,2043,1891,1392,2858,1281,1014,754,959,1911
80024,245,241,199,459,286,281,97,108,218
80025,1862,2393,1889,3578,2829,1016,1151,1301,2304
80028,1677,977,798,2094,688,770,320,435,940
80031,3909,3727,2050,5828,3489,657,1627,2044,3751
80032,9,17,22,25,14,6,6,7,7
80034,21133,24675,16888,36719,23818,6482,13879,16843,28449
80035,237,115,89,308,130,113,55,81,121
80036,3980,3979,2619,5226,3602,1166,1611,2968,4193
80039,96,74,31,90,67,32,27,58,34
80045,8,6,8,4,2,10,1,2,5
80054,65,87,62,128,113,71,34,45,74
80055,7003,8265,4497,11489,8907,1305,3410,4269,8275
80059,5671,6429,3597,7431,6122,1486,2756,2934,5728
80063,1106,1122,942,1632,1471,187,674,619,993
80067,1456,1535,1025,2555,1925,292,854,1013,1569
80069,2,0,0,2,0,1,0,0,0
80070,13,66,25,50,57,33,16,38,41
80071,153,94,99,211,220,63,57,91,151
80072,34,57,37,76,79,7,23,32,64
80078,4,0,4,0,2,0,2,1,2
80086,25,14,16,28,2,16,6,9,25
80094,57,17,10,33,19,5,8,16,18
80095,855,907,638,1561,1145,286,516,638,961
80097,327,426,290,655,324,270,161,197,546
80099,10,6,0,9,4,3,4,0,4
801,181296,226847,178146,341068,198011,68245,101557,111195,221226
80108,332,293,290,521,454,97,220,202,374
80110,898,1098,700,1766,1333,238,583,701,1261
80111,14,2,7,16,9,8,0,5,8
80114,623,770,403,1080,835,121,398,425,779
80115,165,116,87,188,92,101,61,52,101
80117,0,0,1,0,0,0,2,0,2
80119,29,18,17,39,33,16,19,21,24
80122,45,52,25,57,51,20,44,16,57
80124,7160,7771,5318,11162,7823,1922,4148,5394,8973
80125,18,10,11,28,0,12,2,10,16
80127,604,653,446,844,716,167,308,314,580
80128,545,403,367,659,333,524,147,219,412
80129,243,199,143,332,240,167,125,140,131
8013,1519,1297,302,1300,703,171,174,474,752
80131,3,14,6,12,13,6,5,5,12
80133,48,58,13,70,69,11,11,18,9
80135,588,837,688,1412,1035,187,456,506,937
80139,221,132,62,196,37,118,51,56,112
80142,1323,1502,1244,2165,1251,1500,613,717,1562
80143,1946,2393,1536,3831,3176,324,1227,1450,2590
80144,3629,2993,2808,5238,2827,1467,1556,2016,2525
80145,1843,2225,2448,3761,2973,387,1238,1322,2620
80146,2070,2019,1537,3049,2101,970,986,1177,1969
80148,468,479,330,872,441,466,225,251,541
80149,32,22,24,70,46,36,9,18,42
80150,1898,2556,1123,3097,2282,1625,996,1319,2383
80152,798,734,683,1131,693,883,343,358,720
80153,737,658,480,1113,500,562,311,308,527
80154,22,22,16,33,11,22,18,15,37
80155,3999,3793,2895,6027,4308,1038,1960,2287,4057
80157,6,0,0,0,2,0,0,0,0
80161,5,1,3,26,2,13,2,4,2
80162,35,50,52,240,86,103,29,39,58
80164,755,306,167,377,110,484,103,117,225
80167,831,828,663,1392,1108,223,449,505,799
80168,2,1,1,1,0,0,0,5,0
80169,1247,772,700,1371,829,805,359,472,814
80173,1274,1353,998,1990,1851,179,689,726,1484
80174,481,275,287,424,312,296,116,165,293
80176,142,102,82,269,106,86,56,76,136
80177,170,266,148,439,275,46,110,136,159
80178,40,43,42,52,51,58,14,11,46
80179,2,0,0,0,0,0,0,0,0
80183,260,367,121,597,460,142,153,177,321
80184,7116,6316,5936,10587,6393,1478,3533,3988,6465
80185,201,202,144,312,215,139,97,109,205
8019,1625,1273,1069,2084,856,858,442,446,964
80194,99,74,57,125,110,23,37,35,56
80195,750,812,402,1143,673,237,320,450,809
80196,2028,2291,1706,3677,2568,1939,1183,1423,2624
80198,499,520,407,999,576,497,254,295,536
80199,187,199,114,295,196,200,78,97,195
80201,74,73,19,66,78,67,41,25,39
80204,8373,8178,7134,13764,8799,1166,4401,5385,9054
80205,17003,16255,12655,30906,20302,4046,8622,9959,17170
80206,3025,2579,2432,4322,2500,1868,1258,1288,2598
80207,898,683,548,956,645,567,289,348,680
80208,5138,5741,3939,9733,7042,1489,2889,3339,5764
80209,950,892,505,1371,844,218,382,547,805
8021,2842,1860,1536,3533,1601,1221,758,982,1687
80210,1657,1346,1123,1928,1337,1416,667,836,1313
80212,211,134,108,215,160,107,91,70,133
80213,2156,2922,2155,4182,3034,945,1645,1817,3616
80215,11,10,0,51,34,7,6,9,6
80216,112,151,182,478,369,92,101,124,203
80217,713,555,500,1042,749,373,389,278,626
80218,3404,4885,2668,6655,4804,1233,2308,2862,5392
80219,1310,1733,1553,2879,2190,322,1155,1281,2471
8022,0,0,1,0,2,0,0,0,0
80221,165,207,120,368,365,167,90,118,251
80222,835,851,629,1209,781,585,402,521,926
80223,675,621,406,846,686,424,281,311,661
80224,526,697,475,1026,750,223,378,419,673
80227,1297,1129,1003,2263,1311,857,562,709,1267
80228,1286,944,835,1741,722,1137,302,487,1028
80230,1571,1676,1180,2773,2152,1364,777,931,1623
80231,11,38,25,87,60,56,19,8,27
80232,7875,7485,5289,11583,8017,2373,3744,4751,7472
80233,183,140,109,285,143,248,70,67,184
80235,385,294,188,497,240,271,93,142,270
80237,93,71,70,112,77,20,56,56,87
80243,9431,9351,3102,13904,12173,2822,4393,4864,7431
80254,3113,2680,1866,4598,2437,1009,1186,1577,2453
80255,1863,2235,1248,3317,2922,461,1048,1450,2247
80256,641,524,379,969,530,404,296,300,577
80258,429,383,212,539,420,95,251,188,368
80262,911,798,643,1248,741,229,364,439,904
80263,385,334,201,541,305,204,164,146,233
80264,519,522,318,981,714,105,333,367,528
80267,4246,5776,2334,8698,6078,1115,3162,3808,6352
8027,2433,2779,2667,4218,2748,556,1352,1655,2937
80270,95,80,32,95,70,60,21,30,92
80271,308,247,251,539,366,405,120,139,297
80273,698,1188,927,1743,1241,441,621,717,1352
80274,62,24,54,221,29,62,24,22,23
80279,1617,1446,1269,3072,1766,2674,710,844,1366
8028,3416,2828,1917,4271,3179,652,1421,1674,2611
8029,453,312,219,834,317,191,191,247,365
80298,1256,1403,959,2162,1751,671,793,863,1446
8030,5915,5955,3192,8465,4869,1603,2650,3314,6521
80301,773,627,335,999,874,724,354,333,651
80303,889,592,359,1813,695,997,280,494,671
80304,355,530,325,815,487,156,200,305,472
80305,211,145,129,358,136,204,57,51,179
80306,1704,1630,914,2552,1452,316,760,942,1542
80307,74,47,37,91,55,96,34,21,82
80308,338,373,324,599,461,229,180,186,374
80309,3953,5253,5357,6949,4794,1707,2527,3150,5406
8031,4169,5673,3682,9429,6841,2107,3061,3581,6428
80310,235,301,145,474,364,90,133,147,179
80311,1514,1643,836,2499,1951,346,854,1143,2004
80312,2143,2076,1268,3526,2136,306,1090,1173,1826
80313,998,922,646,1192,732,697,431,426,886
80314,2277,2103,1351,3215,2280,573,979,1182,1942
80315,17586,14469,9362,19543,15156,3743,7946,9464,15968
80316,0,0,0,0,0,0,0,0,0
80317,565,451,320,672,443,318,203,285,485
80318,983,942,715,1525,1442,439,451,576,1071
80319,1992,2259,1773,2732,2462,310,1004,1491,1981
80320,8,4,1,7,6,8,0,0,6
80321,2494,2758,2125,4468,3767,571,1656,1967,3305
80323,635,838,595,635,761,111,370,391,806
80324,226,193,148,266,192,180,58,91,188
80325,581,304,295,493,247,701,129,153,290
80326,17,27,14,17,18,14,7,10,14
80328,56,70,88,62,33,43,15,29,63
80329,24,43,30,6,15,14,13,4,26
80331,10166,10049,8259,16272,8668,9291,4709,5435,11423
80332,178,131,86,229,138,88,51,42,97
80333,4227,4554,3449,6215,3932,633,2364,2703,4851
80335,6401,6971,5024,11102,6202,2796,3118,3993,7228
80336,227,147,108,427,151,146,58,62,95
80339,119,118,103,219,122,101,84,83,152
8034,1995,2383,1635,3901,2556,490,1283,1341,2488
80341,0,0,2,0,0,0,0,0,0
80342,112,135,60,247,149,74,47,74,119
80343,14,4,1,16,22,2,11,8,4
80344,3751,3757,3237,6203,4188,3472,1692,2147,3992
80345,165,148,87,238,162,56,80,89,145
80346,19,57,32,80,32,27,10,27,18
80347,507,449,364,692,279,593,129,174,377
80349,918,981,866,1584,1101,771,479,603,1032
80350,30,26,41,69,50,18,15,18,28
80351,5940,6350,3906,9279,6457,1339,2840,3460,6441
80352,0,0,0,0,0,0,0,0,0
8036,7223,7068,5911,11807,8548,2797,4043,4802,8159
8038,271,209,193,314,191,172,98,96,168
80380,76,86,39,116,116,30,22,31,75
80381,418,262,221,540,315,375,148,165,281
8045,2,4,0,4,2,0,0,0,2
8048,10,12,6,13,13,4,2,7,8
805,39763,57943,57648,94919,72081,23271,33709,36430,67361
8050,3098,4242,3210,6275,4423,912,2060,2188,3786
8061,6,17,5,9,9,6,4,5,9
8065,5147,6123,4719,10354,7999,1383,3662,4240,7481
80700,1858,1763,1813,3115,1886,1952,928,780,2296
80704,155,184,78,320,213,75,88,83,163
80705,1145,1100,794,2149,1376,384,551,688,997
80709,502,546,383,1152,507,357,178,235,552
80712,0,0,0,0,0,0,0,0,0
80714,87,59,48,137,89,65,13,23,53
80723,697,939,524,1346,1168,289,542,615,1160
80724,472,460,338,791,419,297,194,162,403
80725,8,21,18,38,7,18,7,4,10
80726,72,39,19,110,22,56,9,14,29
80727,1683,1034,680,1931,535,1133,310,363,843
80728,794,436,472,833,340,699,186,199,560
8073,9731,8978,6997,22640,10633,3255,5413,6531,12607
80731,274,232,224,573,337,194,85,100,251
80736,0,0,0,0,0,0,0,0,0
80737,12,4,2,1,0,2,2,0,12
80739,0,0,0,1,0,2,1,0,0
8074,70,20,23,31,36,17,19,16,7
80740,0,0,0,0,0,0,0,0,0
80741,0,0,0,0,0,0,0,0,0
80742,0,0,0,0,0,0,0,0,0
80745,736,775,580,1218,1030,302,405,567,793
80746,870,753,529,1272,792,358,391,399,674
80755,7,18,27,14,9,32,24,9,26
80757,93,62,37,96,63,89,21,25,104
80758,399,421,241,574,338,319,174,171,330
80759,311,319,212,431,242,176,132,186,288
8076,17,16,3,14,16,0,13,7,18
80760,628,998,581,1577,1222,517,307,463,788
