region,comparison,compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
PFC,05p_females,Betamethasone Acetate,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35383101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46312277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Fusaric acid,1,1,1,Dopamine beta hydroxylase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46287668,NA,NA,NA,NA,NA,NA,NA,0.35327081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Cetirizine,2,1,2,Histamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,0.4179749,NA,NA,NA,NA,0.32127757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46121834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Mirin,1,2,0.5,MRE11A exonuclease inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.37428367,NA,NA,NA,0.37932649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46087272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,TOFA,1,2,0.5,NA,NA,NA,NA,0.43171241,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41472583,NA,NA,NA,NA,NA,NA,NA,NA,-0.46048283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Maprotiline,2,3,0.66666667,Norepinephrine transporter inhibitor,NA,NA,NA,-0.45790726,NA,NA,NA,0.35660952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46002099,0.38188945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41058847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,"Triazolothiadiazine, 36",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45893729,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Chlorthalidone,1,2,0.5,Carbonic anhydrase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3561611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44612275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45774591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Sphingosine,1,1,1,Ceramidase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534455,NA,NA,NA,NA,NA,NA,-0.45653581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Edaravone,1,2,0.5,Nootropic agent,NA,NA,NA,NA,NA,NA,NA,NA,0.36732199,NA,NA,NA,-0.34768657,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45639264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Bazedoxifene HCl,0,2,0,Estrogen receptor modulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45549631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38304902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Ondansetron,0,2,0,Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45451335,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39450057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Plumbagin,1,1,1,Apoptosis stimulant,NA,NA,NA,NA,NA,NA,0.39659886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45421139,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Orphenadrine,2,3,0.66666667,Acetylcholine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,0.3454284,NA,NA,NA,-0.39914268,0.39665484,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45376819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36978887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Puromycin Hydrochloride,3,5,0.6,Protein synthesis inhibitor,NA,NA,NA,0.60311087,NA,-0.43286448,NA,NA,NA,NA,NA,NA,0.39200909,0.37841621,-0.45353545,NA,NA,NA,NA,NA,NA,NA,-0.39126989,-0.37400967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35663565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Clozapine,3,1,3,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,0.42792468,NA,NA,NA,NA,NA,NA,0.42858043,NA,NA,NA,NA,NA,NA,0.37060208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45332342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Candesartan,0,2,0,Angiotensin receptor antagonist,NA,NA,NA,-0.37253965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45311659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Dolutegravir (GSK1349572),1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39771074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45274711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Fenretinide,2,2,1,Apoptosis stimulant|Retinoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38308244,NA,NA,NA,NA,NA,NA,NA,0.34743808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45241613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36295648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Cilostazol,1,1,1,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49377614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45214715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Paricalcitol,1,3,0.33333333,Vitamin D receptor agonist,NA,NA,NA,0.42795577,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39726224,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35030264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45200908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Suloctidil,1,2,0.5,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34792944,0.40534916,-0.45182734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Quinacrine,4,13,0.30769231,Cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator,NA,NA,0.36200438,0.41724985,NA,NA,NA,NA,-0.44881033,NA,NA,NA,-0.42834776,0.41165854,-0.40437098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41032724,-0.36366656,-0.44182762,NA,NA,NA,NA,NA,NA,-0.4328234,NA,NA,NA,NA,-0.4511919,NA,NA,NA,NA,NA,NA,NA,0.33338261,-0.39178958,NA,-0.40915351,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36381356,NA,NA,-0.36508945,NA,NA,-0.34858875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Oleoylethanolamide,0,2,0,Cannabinoid receptor agonist|Glucose dependent insulinotropic receptor agonist|Potassium channel blocker|PPAR receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4503513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39492263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Enrofloxacin,0,4,0,Bacterial DNA gyrase inhibitor,NA,NA,NA,-0.44994908,NA,NA,NA,NA,-0.38918084,NA,NA,NA,NA,NA,-0.36963312,NA,NA,NA,NA,NA,NA,NA,NA,-0.34991103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Idelalisib,6,3,2,PI3K inhibitor,NA,NA,NA,-0.42999794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34176731,NA,NA,0.43712669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39181292,NA,NA,NA,0.35290458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43552857,NA,NA,NA,0.3247686,NA,NA,NA,-0.36066222,-0.44941325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Meisoindigo,2,1,2,NA,NA,NA,NA,0.42540607,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44933114,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35615122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Homochlorcyclizine,2,2,1,Antihistamine,NA,NA,NA,-0.34002524,NA,NA,NA,NA,NA,NA,NA,NA,0.32964989,0.39630303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44909277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Amlexanox,1,1,1,Histamine receptor modulator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44903463,NA,NA,NA,NA,NA,NA,NA,NA,0.5360903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Dichloroacetic acid,1,2,0.5,Pyruvate dehydrogenase kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36945465,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44833353,NA,NA,NA,NA,NA,NA,0.46333035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,sarmentogenin,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44644413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3462152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4480196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Pemirolast (BMY 26517) potassium,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38113984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44799695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Rigosertib,6,8,0.75,PLK inhibitor,NA,NA,NA,-0.34027145,NA,-0.44774465,-0.41079377,NA,NA,NA,NA,NA,NA,-0.34902039,-0.40242077,NA,NA,NA,NA,NA,NA,NA,-0.38496538,0.36691844,-0.35797011,NA,NA,NA,NA,NA,0.38154766,NA,NA,0.4509245,NA,NA,0.40746529,NA,NA,NA,NA,-0.42518673,0.39842026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37251716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Metergoline,2,3,0.66666667,Dopamine receptor agonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,-0.44119689,NA,NA,NA,NA,NA,NA,-0.4476211,-0.3921137,0.38158777,NA,NA,NA,NA,NA,NA,NA,NA,0.32848198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Zileuton,4,1,4,Leukotriene inhibitor|Lipoxygenase inhibitor,NA,NA,NA,NA,NA,0.34288011,NA,NA,NA,NA,NA,NA,NA,-0.44747169999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5632345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53315265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40408194,NA,NA
PFC,05p_females,Bupropion,1,2,0.5,Dopamine uptake inhibitor,NA,NA,NA,-0.44745253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41584158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38054237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Diclofenac,2,1,2,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,0.33759446,NA,NA,0.40978206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44742827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Zardaverine,1,2,0.5,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3892192,NA,NA,NA,NA,NA,NA,NA,NA,-0.35114051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44723695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Oxandrolone,0,3,0,Androgen Receptor agonist,NA,NA,NA,-0.44697524,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36881483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39802248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Teriflunomide,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35788486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44642256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,KCl,0,2,0,NA,NA,NA,NA,NA,NA,NA,-0.44630351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37988834,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Desoxymetasone,1,2,0.5,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40855366,NA,NA,NA,NA,NA,NA,NA,NA,0.43552808,NA,NA,NA,NA,NA,NA,-0.44590279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Flumatinib (mesylate),0,2,0,Tyrosine-protein kinase ABL inhibitor,NA,NA,NA,-0.40496809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44465357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Ttnpb,1,3,0.33333333,Retinoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44374642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34140076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3389784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38166553,NA,NA,NA,NA,NA,NA,NA,NA
PFC,05p_females,Nortriptyline,0,5,0,Serotonin transporter inhibitor|Norepinephrine transporter inhibitor,NA,NA,NA,-0.41591698,NA,NA,NA,NA,-0.38041845,NA,NA,NA,-0.41817004,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44357955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36861996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
